elapsed;gap;fitness;solution
1.40s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.79s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.53s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.44s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.38s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.48s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.64s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.58s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.39s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.48s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.53s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.60s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.39s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.55s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.37s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.40s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.36s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.43s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.40s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.47s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.42s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.35s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.62s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 6, 18, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.55s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.34s;0.134771%;743;[[1, 18, 6, 7, 13], [5, 3, 2, 15, 9, 20, 19], [8, 4, 26, 22, 24, 23, 31], [12, 21], [14, 17, 29, 11, 10, 32], [25, 16, 30, 27, 28]]
0.57s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.37s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 24, 23, 31], [28, 27, 30, 16, 25, 32]]
0.46s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.47s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17], [10, 12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]
0.46s;0.0%;742;[[4, 8, 3, 9, 15, 20, 2, 5], [7, 19, 29, 11, 17, 10], [12, 21], [13, 18, 6, 1, 14], [22, 26, 23, 24, 31], [28, 27, 30, 16, 25, 32]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.51s;742.20;742;743;0.0269542%;0.0%;0.134771%
