elapsed;gap;fitness;solution
9.30s;1.10063%;1286;[[1, 17, 9, 48, 44, 34, 16, 59, 30, 21], [7, 46, 43, 66, 27, 64], [12, 45, 54, 62, 14, 5, 13, 65], [15, 20, 26, 61, 51, 57, 52, 33, 56], [19, 53, 38, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
8.15s;1.33648%;1289;[[15, 4, 60, 47, 35, 31], [19, 53, 38, 55, 40, 50], [20, 52, 57, 51, 61, 26, 1, 33], [21, 30, 59, 16, 54, 14, 62, 5, 13, 65], [27, 66, 43, 46, 7, 64], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 36, 58, 10, 24, 18, 28, 6, 32, 67], [45, 12, 44, 34, 48, 9, 17, 56]]
4.51s;1.17925%;1287;[[1, 17, 9, 48, 44, 34, 16, 59, 30], [7, 5, 14, 62, 54, 21, 12, 45], [15, 33, 56, 20, 52, 57, 51, 61, 26], [19, 53, 38, 55, 40, 50], [27, 66, 13, 46, 43, 65], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35, 64], [41, 37, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
6.95s;1.17925%;1287;[[12, 45, 34, 44, 48, 9, 17, 15], [19, 53, 38, 55, 40, 50], [20, 52, 26, 61, 51, 57, 1, 56], [27, 66, 43, 46, 7, 64], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [33, 21, 30, 59, 16, 54, 14, 62, 5, 13, 65], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
9.66s;0.786164%;1282;[[1, 49, 57, 26, 33], [7, 5, 62, 14, 54, 21, 20, 52, 17], [15, 56, 4, 60, 35, 47, 27, 64], [19, 53, 38, 40, 50], [25, 3, 11, 39, 23, 55, 63], [29, 8, 41, 37, 2, 22, 51, 61], [30, 16, 59, 44, 34, 48, 9, 12, 45], [31, 43, 46, 13, 66, 65], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67]]
7.54s;1.41509%;1290;[[1, 4, 60, 47, 35, 31], [7, 46, 43, 66, 27, 64], [15, 17, 9, 48, 34, 44, 12, 45], [19, 53, 38, 55, 40, 50], [20, 26, 61, 51, 57, 52, 56, 33], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [29, 3, 11, 39, 23, 25, 63], [41, 37, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
6.44s;1.49371%;1291;[[7, 21, 30, 59, 16, 54, 5, 62, 14, 64], [12, 45, 44, 34, 48, 9, 52, 17], [15, 56, 33, 1, 25, 38, 53, 19], [20, 26, 57, 49], [27, 66, 13, 46, 43, 65], [29, 41, 37, 8, 2, 22, 51, 61], [31, 4, 60, 47, 35], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67], [50, 40, 55, 3, 11, 39, 23, 63]]
6.27s;1.65094%;1293;[[7, 46, 13, 66, 43, 65], [15, 20, 26, 61, 51, 57, 52], [19, 38, 53, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 35, 27, 64], [33, 56, 1, 17, 9, 48, 34, 44, 16, 59], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67], [45, 12, 30, 21, 54, 62, 14, 5, 47]]
10.25s;1.10063%;1286;[[1, 17, 9, 48, 44, 34, 59, 16, 30, 21], [7, 46, 43, 66, 27, 64], [15, 56, 33, 52, 20, 57, 51, 61, 26], [19, 38, 53, 55, 40, 50], [29, 3, 11, 23, 39, 25, 63], [31, 4, 60, 47, 35], [37, 41, 8, 2, 22, 49], [42, 36, 28, 18, 24, 10, 58, 6, 32, 67], [45, 12, 54, 62, 14, 5, 13, 65]]
8.96s;1.57233%;1292;[[12, 45, 34, 44, 48, 9, 17], [15, 20, 52, 57, 51, 61, 26, 60], [19, 38, 53, 55, 40, 50], [21, 30, 59, 16, 54, 62, 14, 5, 13, 65], [27, 66, 43, 46, 7, 64], [29, 3, 11, 23, 39, 25, 63], [31, 35, 47, 4, 1, 56, 33], [37, 41, 8, 2, 22, 49], [42, 28, 18, 24, 10, 58, 6, 32, 36, 67]]
