elapsed;gap;fitness;solution
115.05s;0.440529%;684;[[13, 2, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67, 39, 4, 25, 55, 54, 24, 29, 68, 80, 12, 26, 40, 58, 53], [27, 69, 1, 50, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 79, 3, 77, 76, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 92, 93, 98, 37, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 87, 97, 95, 94]]
75.28s;0.734214%;686;[[6, 96, 99, 59, 92, 93, 85, 98, 37, 100, 91, 44, 38, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94, 13], [27, 69, 1, 50, 76, 77, 3, 79, 33, 51, 9, 81, 78, 34, 35, 71, 65, 66, 20, 30, 70, 32, 90, 63, 10, 62, 88, 31], [28, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67, 23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 58, 53], [52, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 86, 16, 61, 84, 5, 60, 83, 18, 89]]
99.78s;0.440529%;684;[[6, 94, 96, 99, 5, 60, 83, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 18, 89], [13, 95, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 98, 37, 92, 97, 87, 42, 43, 15, 57, 2, 58], [27, 69, 1, 50, 76, 77, 3, 79, 33, 51, 9, 81, 78, 34, 35, 65, 71, 66, 20, 30, 70, 31, 88, 7, 52], [28, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67, 23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 53]]
122.16s;0.293686%;683;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 68, 80, 12, 26, 28], [31, 70, 30, 32, 90, 63, 10, 62, 88, 7, 82, 48, 47, 19, 11, 64, 49, 36, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 59, 92, 97, 95, 94]]
113.52s;0.293686%;683;[[6, 94, 95, 96, 99, 5, 60, 83, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 18, 89], [13, 87, 97, 92, 59, 93, 98, 37, 100, 91, 85, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 78, 34, 81, 33, 51, 9, 35, 65, 71, 66, 20, 30, 70, 31, 88, 52], [28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40]]
206.22s;0.0%;681;[[13, 87, 97, 92, 98, 37, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 59, 99, 96, 95, 94, 6, 89], [26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67, 23, 56, 75, 72, 21, 73, 74, 22, 41, 15, 43, 42, 57, 2, 40, 58, 53], [27, 69, 1, 50, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 79, 3, 77, 76, 28], [31, 70, 30, 32, 90, 63, 10, 62, 88, 7, 82, 48, 19, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52]]
133.63s;0.0%;681;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 68, 80, 12, 26, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 92, 97, 95, 94]]
132.76s;0.0%;681;[[13, 87, 42, 43, 15, 57, 2, 41, 22, 74, 75, 56, 23, 67, 39, 25, 55, 54, 4, 72, 73, 21, 40, 58, 53], [27, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 80, 68, 12, 26, 28], [31, 88, 7, 82, 48, 19, 11, 62, 10, 70, 30, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52], [89, 6, 96, 99, 59, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 37, 98, 92, 97, 95, 94]]
166.63s;0.146843%;682;[[6, 96, 99, 5, 60, 83, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 18, 89], [13, 87, 2, 57, 15, 43, 42, 14, 38, 44, 86, 16, 61, 85, 91, 100, 37, 98, 93, 59, 92, 97, 95, 94], [27, 69, 1, 50, 76, 77, 3, 79, 78, 34, 81, 33, 51, 9, 35, 71, 65, 66, 20, 30, 70, 31, 88, 52], [28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53]]
110.17s;0.440529%;684;[[6, 96, 99, 93, 5, 84, 17, 45, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 8, 83, 60, 18, 89], [13, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 98, 37, 92, 59, 95, 94], [27, 69, 1, 50, 76, 77, 3, 79, 33, 51, 9, 81, 78, 34, 35, 65, 71, 66, 20, 30, 70, 31, 88, 7, 52], [28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 58, 53]]
