elapsed;gap;fitness;solution
2.06s;0.0%;510;[[4, 42, 40, 19, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38]]
1.34s;0.0%;510;[[4, 17, 44, 42, 19, 40, 41, 13, 18], [5, 10, 39, 33, 15, 37, 12], [6, 14, 25, 24, 43, 7, 23, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38]]
1.03s;0.0%;510;[[4, 42, 40, 19, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38]]
0.98s;0.0%;510;[[4, 42, 19, 40, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38], [14, 25, 24, 43, 7, 23, 6, 27]]
1.57s;0.0%;510;[[4, 42, 19, 40, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38], [14, 25, 24, 43, 7, 23, 6, 27]]
1.41s;0.0%;510;[[4, 42, 19, 40, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38], [14, 25, 24, 43, 7, 23, 6, 27]]
1.66s;0.0%;510;[[4, 42, 19, 40, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38], [14, 25, 24, 43, 7, 23, 6, 27]]
1.12s;0.0%;510;[[4, 17, 44, 42, 40, 19, 41, 13, 18], [5, 10, 39, 33, 15, 37, 12], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38], [14, 25, 24, 43, 7, 23, 6, 27]]
1.54s;0.0%;510;[[4, 42, 40, 19, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38]]
1.36s;0.0%;510;[[4, 42, 19, 40, 41, 13, 18], [5, 10, 39, 33, 15, 44, 37, 17, 12], [6, 14, 25, 24, 43, 7, 23, 27], [8, 26, 31, 28, 3, 36, 35, 20, 22, 1, 32], [11, 16, 2, 29, 21, 34, 30, 9, 38]]
