elapsed;gap;fitness;solution
10.33s;1.8837%;1244;[[1, 24, 52, 21, 43, 67, 69, 38, 58], [2, 63, 49, 27, 72, 17], [5, 30, 70, 29, 37, 65, 47], [6, 74, 48, 13, 4, 28, 19, 9, 60, 66], [15, 12, 34, 46, 45, 51], [40, 64, 11, 26, 44, 23, 77], [41, 14, 36, 59, 35, 55, 33, 61, 62], [42, 16, 18, 25, 10, 68, 53], [50, 39, 54, 20, 3, 32, 75], [56, 8, 22, 71, 31, 73, 76, 7, 57]]
15.48s;0.655201%;1229;[[1, 52, 24, 21, 43, 67, 69, 58, 72], [2, 63, 5, 49, 27], [7, 32, 76, 73, 31, 22, 71, 8, 56, 38], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [17, 47, 3, 20, 54, 62, 6, 60, 66], [28, 74, 48, 13, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [65, 30, 37, 70, 29, 57, 75]]
11.34s;1.2285%;1236;[[1, 24, 52, 21, 43, 67, 69, 58, 38], [2, 63, 49, 27, 56, 72, 17], [3, 20, 54, 35, 59, 55, 33], [5, 30, 70, 29, 37, 75, 65], [6, 9, 19, 28, 74, 50, 62], [8, 22, 71, 31, 73, 32, 76, 7, 57, 47], [15, 12, 34, 46, 45, 51], [40, 64, 11, 26, 44, 23, 77], [42, 60, 66, 16, 18, 25, 10, 53], [61, 39, 48, 13, 4, 36, 14, 41, 68]]
23.61s;0.2457%;1224;[[1, 24, 52, 21, 43, 67, 69, 38, 58], [2, 63, 49, 27, 72, 17], [5, 30, 70, 29, 37, 65, 47], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [15, 12, 34, 46, 45, 51], [28, 74, 39, 48, 13, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [56, 8, 22, 71, 31, 73, 76, 7, 57], [66, 60, 6, 62, 54, 20, 3, 32, 75]]
18.55s;0.1638%;1223;[[1, 24, 52, 21, 43, 69, 67, 72, 17], [2, 63, 5, 49, 27], [8, 71, 22, 15, 34, 12, 56, 38, 58], [9, 19, 4, 28, 74, 39, 50], [30, 37, 70, 29, 57, 75, 65], [40, 64, 11, 26, 44, 23, 77], [41, 14, 36, 59, 35, 55, 33, 13, 48, 61], [42, 16, 18, 25, 10, 68, 53], [47, 7, 3, 20, 54, 62, 6, 60, 66], [51, 45, 46, 31, 73, 32, 76]]
19.36s;0.1638%;1223;[[1, 24, 52, 21, 43, 67, 69, 38, 58], [2, 63, 49, 27, 56, 72, 17], [5, 30, 70, 29, 37, 65, 47], [8, 22, 71, 31, 73, 76, 32, 7, 57], [9, 19, 13, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [28, 74, 48, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [66, 60, 6, 62, 54, 20, 3, 75]]
14.88s;0.3276%;1225;[[1, 24, 52, 21, 43, 67, 69, 58, 38], [2, 63, 49, 27, 56, 72, 17], [5, 30, 37, 70, 29, 75, 65], [8, 22, 71, 31, 73, 32, 76, 7, 57], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [15, 12, 34, 46, 45, 51], [28, 74, 48, 13, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [47, 3, 20, 54, 62, 6, 60, 66]]
14.64s;0.3276%;1225;[[1, 24, 52, 21, 43, 67, 69, 72, 17], [2, 63, 49, 27, 56, 38, 58], [3, 20, 54, 62, 6, 60, 66], [5, 30, 37, 70, 29, 75, 65], [8, 71, 22, 31, 73, 76, 32, 7, 57, 47], [9, 19, 4, 33, 55, 35, 59, 36, 14, 41], [15, 12, 34, 46, 45, 51], [28, 74, 48, 13, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53]]
19.74s;0.0819001%;1222;[[1, 24, 52, 21, 43, 67, 69, 72, 17], [2, 63, 5, 49, 27], [8, 71, 22, 15, 34, 12, 56, 38, 58], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [28, 74, 39, 48, 13, 61, 50], [30, 37, 70, 29, 57, 75, 65], [32, 3, 20, 54, 62, 6, 60, 66], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [47, 7, 76, 73, 31, 46, 45, 51]]
16.99s;0.3276%;1225;[[1, 52, 24, 21, 43, 67, 69, 38, 58], [2, 63, 49, 27, 56, 72, 17], [5, 29, 70, 37, 30, 65], [8, 71, 22, 31, 73, 76, 32, 7, 57, 47], [9, 19, 33, 55, 35, 59, 4, 36, 14, 41], [15, 12, 34, 46, 45, 51], [28, 74, 48, 13, 39, 61, 50], [40, 64, 11, 26, 44, 23, 77], [42, 16, 18, 25, 10, 68, 53], [66, 60, 6, 62, 54, 20, 3, 75]]
