elapsed;gap;fitness;solution
19.30s;0.856531%;1413;[[4, 5, 50, 31, 59, 37, 23], [6, 25, 29, 33], [9, 34, 55, 49, 44, 39, 40, 36, 7, 21, 26, 35, 15], [10, 56, 52, 13, 61, 24, 32, 42], [11, 57, 17, 1, 27, 14, 30], [18, 22, 12, 28, 43, 38], [41, 60, 16, 8, 46, 47, 63, 2, 58, 54], [45, 53, 3, 62], [48, 20, 19, 51]]
23.01s;0.856531%;1413;[[6, 25, 29, 33], [9, 34, 4, 5, 50, 31, 59], [10, 56, 52, 13, 61, 24, 32, 42], [11, 57, 17, 1, 27, 14, 45], [15, 53, 3, 62], [18, 22, 12, 28, 43, 38], [20, 51, 19, 48], [23, 37, 55, 49, 44, 39, 40, 36, 7, 21, 26, 35, 30], [41, 60, 16, 8, 46, 47, 63, 2, 58, 54]]
17.73s;1.92719%;1428;[[6, 25, 29, 45, 33], [9, 34, 4, 5, 54, 42], [10, 41, 13, 61, 24, 16, 60, 52, 56], [11, 57, 17, 1, 27, 14, 30], [15, 53, 3, 62], [18, 22, 12, 28, 43, 38], [23, 37, 59, 31, 58, 2, 63, 47, 46, 8, 32], [35, 26, 21, 7, 44, 39, 40, 36, 50, 49, 55], [48, 20, 19, 51]]
21.93s;1.57031%;1423;[[4, 5, 50, 31, 59, 37, 23], [6, 25, 29, 33], [10, 41, 13, 61, 24, 16, 60, 52, 56], [15, 53, 3, 62], [18, 22, 12, 28, 43, 38], [20, 51, 19, 9, 42], [27, 14, 35, 26, 21, 7, 36, 40, 39, 44, 49, 55], [32, 8, 46, 47, 63, 2, 58, 54, 34], [45, 11, 57, 17, 1, 30, 48]]
22.00s;1.07066%;1416;[[6, 25, 29, 15, 45], [9, 34, 5, 54, 4, 42], [10, 41, 56, 52, 13, 61, 24, 32], [11, 57, 17, 1, 27, 14, 30], [18, 22, 12, 28, 43, 38], [20, 19, 51, 3, 53], [23, 37, 59, 31, 58, 2, 63, 47, 46, 8, 16, 60], [33, 62, 48], [35, 26, 21, 7, 44, 39, 40, 36, 50, 49, 55]]
14.63s;1.64168%;1424;[[3, 30, 1, 17, 57, 11], [6, 25, 29, 15, 33], [9, 34, 4, 5, 50, 31, 59], [10, 41, 13, 32, 24, 61, 52, 56], [18, 22, 12, 28, 43, 38], [20, 51, 23, 37, 19, 42], [27, 14, 35, 26, 21, 7, 40, 36, 39, 44, 49, 55], [45, 53, 62, 48], [54, 58, 2, 63, 47, 46, 8, 16, 60]]
17.37s;1.07066%;1416;[[6, 20, 51, 19, 42], [9, 54, 5, 4, 34, 23], [10, 41, 13, 61, 24, 52, 56], [11, 57, 17, 1, 27, 14, 30], [15, 53, 3, 62], [18, 22, 12, 28, 43, 38], [25, 29, 45, 48, 33], [32, 60, 16, 8, 46, 47, 63, 2, 58, 31, 59, 37], [35, 26, 21, 7, 44, 39, 36, 40, 50, 49, 55]]
8.58s;1.57031%;1423;[[3, 30, 1, 17, 57, 11], [6, 53, 62, 48], [8, 46, 47, 63, 2, 58, 50, 31, 59], [9, 34, 4, 54, 5, 37, 23], [10, 41, 13, 32, 60, 16, 24, 61, 52, 56], [18, 22, 12, 28, 43, 38], [20, 51, 19, 42], [25, 29, 15, 45, 33], [27, 14, 35, 26, 21, 7, 36, 40, 39, 44, 49, 55]]
9.60s;1.78444%;1426;[[3, 62, 48], [4, 54, 50, 31, 59, 37, 23], [6, 25, 29, 33], [9, 5, 58, 2, 63, 47, 46, 8, 16, 60], [10, 41, 56, 52, 13, 61, 24, 32], [15, 11, 17, 1, 27, 14, 30, 45], [18, 22, 12, 28, 43, 38], [20, 51, 34, 19, 42], [53, 55, 49, 44, 39, 40, 36, 7, 21, 26, 35, 57]]
5.54s;1.78444%;1426;[[3, 62, 48], [6, 25, 29, 33], [9, 34, 4, 54, 5, 37, 23], [10, 41, 13, 61, 24, 8, 16, 60, 52, 56], [15, 11, 17, 1, 27, 14, 30, 45], [18, 22, 12, 28, 43, 38], [20, 51, 19, 42], [32, 46, 47, 63, 2, 58, 50, 31, 59], [53, 55, 49, 44, 39, 40, 36, 7, 21, 26, 35, 57]]
