elapsed;gap;fitness;solution
16.32s;1.68634%;603;[[4, 45, 29, 48, 5, 15, 57, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74, 30], [6, 51, 33, 63, 16, 49, 24, 23, 56, 41, 43, 42, 64, 22, 1, 73, 62, 2, 68, 75], [17, 3, 44, 32, 50, 18, 55, 25, 31, 65, 38, 10, 58, 72, 39, 9, 40, 12, 26], [34, 52, 27, 13, 54, 19, 14, 59, 66, 11, 53, 35, 7, 8, 46, 67]]
13.82s;0.674536%;597;[[4, 45, 30, 74, 28, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 29, 27, 52, 34, 67]]
38.51s;1.18044%;600;[[4, 45, 29, 48, 5, 15, 57, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74, 30], [6, 51, 16, 49, 24, 56, 23, 63, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68, 75], [17, 3, 44, 32, 50, 18, 55, 25, 31, 10, 58, 72, 39, 9, 40, 12, 26, 67], [34, 52, 27, 13, 54, 19, 14, 59, 66, 65, 38, 11, 53, 35, 7, 8, 46]]
30.58s;1.51771%;602;[[4, 52, 27, 13, 57, 15, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 29, 45, 30, 2, 68], [12, 9, 39, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 3, 44, 32, 40, 17], [26, 7, 35, 53, 11, 38, 65, 66, 59, 14, 19, 54, 8, 46, 34, 67], [51, 16, 63, 23, 56, 41, 43, 42, 64, 22, 61, 21, 74, 28, 62, 73, 1, 33, 6, 75]]
22.71s;1.34907%;601;[[4, 45, 29, 48, 5, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74, 30], [6, 51, 16, 49, 24, 56, 23, 63, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68, 75], [17, 3, 44, 32, 50, 18, 55, 25, 31, 10, 65, 38, 58, 72, 39, 9, 40, 12, 26], [46, 8, 7, 35, 53, 11, 66, 59, 14, 19, 54, 13, 27, 52, 34, 67]]
32.02s;0.674536%;597;[[4, 30, 74, 21, 61, 28, 62, 22, 64, 42, 41, 43, 1, 73, 33, 2, 68, 75], [6, 51, 16, 63, 23, 56, 49, 24, 3, 44, 32, 50, 18, 55, 25, 9, 39, 40, 17], [26, 12, 58, 72, 31, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46]]
17.47s;0.84317%;598;[[4, 45, 29, 48, 21, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52, 34], [6, 33, 63, 23, 56, 41, 64, 42, 43, 1, 73, 62, 22, 61, 28, 74, 30, 2, 68, 75], [12, 40, 3, 44, 32, 9, 39, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 26, 7, 35, 53, 11, 38, 65, 66, 59, 14, 19, 8, 46, 67]]
16.15s;1.34907%;601;[[4, 45, 29, 48, 5, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74, 30], [6, 51, 16, 49, 24, 56, 23, 63, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68, 75], [17, 3, 44, 32, 50, 18, 55, 25, 31, 10, 65, 38, 58, 72, 39, 9, 40, 12, 26], [46, 8, 7, 35, 53, 11, 66, 59, 14, 19, 54, 13, 27, 52, 34, 67]]
25.90s;0.674536%;597;[[4, 45, 30, 74, 28, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 29, 27, 52, 34, 67]]
17.18s;0.168634%;594;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 16, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 67]]
16.39s;1.0118%;599;[[4, 45, 29, 48, 47, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52], [6, 51, 33, 63, 23, 56, 41, 64, 42, 43, 1, 73, 62, 22, 28, 74, 30, 2, 68, 75], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 39, 9, 32, 44, 3, 40, 12, 17], [26, 7, 35, 53, 11, 38, 65, 66, 59, 14, 19, 8, 46, 34, 67]]
27.39s;1.34907%;601;[[4, 45, 29, 48, 5, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 21, 74, 30, 2, 68, 75], [6, 33, 63, 1, 73, 62, 28, 61, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [17, 3, 44, 32, 50, 18, 55, 25, 31, 10, 58, 72, 39, 9, 40, 12, 26, 67], [34, 52, 27, 13, 54, 19, 14, 59, 66, 65, 38, 11, 53, 35, 7, 8, 46]]
30.96s;0.0%;593;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
23.74s;1.18044%;600;[[4, 45, 29, 48, 5, 15, 57, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74, 30], [6, 51, 16, 49, 24, 56, 23, 63, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68, 75], [17, 3, 44, 32, 50, 18, 55, 25, 31, 10, 58, 72, 39, 9, 40, 12, 26, 67], [34, 52, 27, 13, 54, 19, 14, 59, 66, 65, 38, 11, 53, 35, 7, 8, 46]]
42.47s;0.674536%;597;[[4, 45, 29, 48, 47, 21, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [67, 34, 52, 27, 30, 74, 28, 61, 22, 64, 42, 41, 43, 1, 73, 62, 2, 68, 75]]
15.61s;0.0%;593;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
24.03s;0.168634%;594;[[4, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 61, 21, 74, 30, 2, 68, 75], [17, 40, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 51], [26, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 7, 35, 19, 8, 46]]
25.86s;0.168634%;594;[[4, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 61, 21, 74, 30, 2, 68, 75], [17, 40, 3, 44, 32, 9, 39, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 51], [26, 12, 72, 58, 10, 38, 65, 66, 11, 59, 14, 53, 7, 35, 19, 8, 46]]
18.30s;0.0%;593;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
22.49s;0.0%;593;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 67]]
23.38s;0.168634%;594;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 72, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 58, 10, 38, 65, 66, 11, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
22.15s;0.84317%;598;[[4, 30, 74, 28, 21, 61, 22, 64, 42, 41, 43, 1, 33, 73, 62, 2, 68, 75], [6, 51, 16, 63, 23, 56, 49, 24, 3, 44, 32, 50, 18, 55, 25, 9, 39, 40, 17], [26, 12, 58, 72, 31, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46]]
13.79s;1.34907%;601;[[4, 45, 29, 48, 5, 15, 57, 37, 20, 70, 60, 71, 69, 36, 47, 21, 61, 28, 74, 30], [6, 51, 16, 49, 24, 56, 23, 63, 33, 73, 1, 43, 41, 42, 64, 22, 62, 2, 68, 75], [17, 3, 44, 32, 50, 18, 55, 25, 31, 10, 65, 38, 58, 72, 39, 9, 40, 12, 26], [34, 52, 27, 13, 54, 19, 14, 59, 66, 11, 53, 7, 35, 8, 46, 67]]
19.64s;1.34907%;601;[[4, 45, 29, 30, 48, 47, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 13, 27, 52], [6, 51, 16, 63, 33, 73, 1, 43, 23, 56, 41, 42, 64, 22, 62, 28, 74, 2, 68, 75], [17, 40, 39, 9, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 12, 26], [34, 46, 8, 54, 19, 14, 59, 66, 65, 38, 11, 53, 35, 7, 67]]
22.10s;0.337268%;595;[[4, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52, 34, 67], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 61, 21, 74, 30, 2, 68, 75], [17, 40, 3, 44, 32, 9, 39, 72, 31, 55, 25, 50, 18, 24, 49, 56, 23, 63, 16, 51], [26, 12, 58, 10, 38, 65, 11, 66, 59, 14, 53, 7, 35, 19, 8, 46]]
37.51s;0.0%;593;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [46, 8, 19, 54, 13, 57, 15, 37, 20, 70, 60, 71, 69, 36, 47, 5, 29, 45, 27, 52, 34, 67]]
27.40s;1.0118%;599;[[4, 30, 74, 21, 61, 22, 64, 42, 41, 56, 23, 43, 1, 73, 62, 28, 2, 68, 75], [6, 33, 63, 16, 49, 24, 18, 50, 25, 55, 31, 10, 72, 39, 9, 32, 44, 3, 51, 17], [26, 12, 40, 58, 38, 65, 66, 11, 59, 14, 53, 35, 7, 67], [34, 52, 27, 45, 29, 48, 47, 36, 69, 71, 60, 70, 20, 37, 5, 15, 57, 13, 54, 19, 8, 46]]
45.27s;0.0%;593;[[4, 30, 48, 21, 61, 22, 64, 42, 41, 43, 1, 73, 62, 28, 74, 2, 68, 75], [6, 33, 63, 23, 56, 49, 24, 18, 50, 25, 55, 31, 39, 9, 32, 44, 3, 16, 51], [17, 40, 12, 72, 58, 10, 38, 65, 11, 66, 59, 14, 53, 35, 7, 26], [34, 52, 27, 45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57, 13, 54, 19, 8, 46, 67]]
39.10s;0.674536%;597;[[4, 45, 29, 48, 47, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 13, 27, 52, 34], [6, 51, 33, 73, 1, 63, 23, 56, 41, 43, 42, 64, 22, 62, 28, 74, 30, 2, 68, 75], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58, 72, 39, 9, 32, 44, 3, 40, 12, 17], [26, 7, 35, 53, 11, 38, 65, 66, 59, 14, 19, 54, 8, 46, 67]]
32.94s;1.0118%;599;[[4, 45, 29, 48, 47, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 15, 57, 54, 13, 27, 52], [6, 33, 63, 23, 56, 41, 43, 42, 64, 22, 1, 73, 62, 28, 74, 30, 2, 68, 75], [17, 40, 3, 44, 32, 9, 39, 72, 58, 10, 31, 55, 25, 50, 18, 24, 49, 16, 51], [26, 12, 7, 35, 53, 11, 38, 65, 66, 59, 14, 19, 8, 46, 34, 67]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
25.37s;597.23;593;603;0.713884%;0.0%;1.68634%
