elapsed;gap;fitness;solution
3.05s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.90s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.38s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
3.46s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.43s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.53s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.31s;0.361011%;556;[[2, 28, 21, 47, 48, 30], [4, 34, 46, 8], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 35, 19, 14, 11, 38, 26], [10, 31, 25, 18, 24, 49, 3, 17], [12, 39, 9, 32, 44, 40], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.73s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.74s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.48s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.19s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.57s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.83s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.44s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.99s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
3.16s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.48s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.70s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.10s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.16s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.73s;0.361011%;556;[[2, 28, 21, 47, 48, 30], [4, 34, 46, 8], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 35, 19, 14, 11, 38, 26], [10, 31, 25, 18, 24, 49, 3, 44], [12, 39, 9, 32, 40, 17], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.25s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
3.18s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
1.67s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.01s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
3.60s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.40s;0.361011%;556;[[2, 28, 21, 47, 48, 30], [4, 34, 46, 8], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 35, 19, 14, 11, 38, 26], [10, 31, 25, 18, 24, 49, 3, 44], [12, 39, 9, 32, 40, 17], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
3.09s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
2.32s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]
3.39s;0.0%;554;[[2, 28, 21, 47, 48, 30], [4, 34, 46], [6, 33, 1, 22, 42, 41, 43, 23, 16], [7, 38, 11, 14, 19, 35, 8], [12, 39, 9, 32, 44, 3, 40], [17, 49, 24, 18, 25, 31, 10, 26], [27, 13, 15, 20, 37, 36, 5, 29, 45]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
2.58s;554.20;554;556;0.0361011%;0.0%;0.361011%
