elapsed;gap;fitness;solution
5.34s;1.20968%;753;[[4, 45, 27, 52, 34], [6, 1, 43, 42, 41, 56, 23], [7, 35, 14, 19, 8, 46], [9, 25, 55, 18, 50, 32], [12, 58, 38, 11, 53], [17, 3, 44, 24, 49, 16, 51], [21, 59, 36, 47, 48], [26, 10, 31, 39, 40], [29, 5, 37, 20, 15, 57, 13, 54], [30, 2, 28, 22, 33]]
4.43s;0.806452%;750;[[1, 43, 42, 41, 56, 23, 51], [2, 28, 22, 33, 6], [3, 44, 50, 18, 24, 49, 16], [4, 45, 27, 52, 34], [7, 53, 11, 38, 58], [12, 39, 9, 40, 17], [13, 57, 15, 20, 37, 47, 48], [26, 10, 31, 55, 25, 32], [29, 5, 36, 59, 21, 30], [35, 14, 19, 54, 8, 46]]
7.45s;0.403226%;747;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [3, 44, 32, 9, 40], [4, 52, 46, 34], [7, 53, 11, 38, 26], [8, 35, 14, 19, 54, 13, 27], [12, 39, 31, 10, 58], [17, 50, 25, 55, 18, 24, 49, 51], [21, 59, 36, 5, 29, 45], [30, 48, 47, 37, 20, 15, 57]]
3.52s;0.672043%;749;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [3, 44, 32, 9, 40], [4, 45, 27, 52, 34], [7, 53, 11, 38, 26], [12, 39, 31, 10, 58], [13, 57, 15, 20, 37, 5, 30], [17, 50, 25, 55, 18, 24, 49, 51], [21, 59, 36, 47, 48, 29], [35, 14, 19, 54, 8, 46]]
7.51s;0.403226%;747;[[1, 43, 42, 41, 56, 23, 51], [2, 28, 22, 33, 6], [4, 45, 34, 46], [7, 53, 11, 38, 58], [8, 35, 14, 19, 54, 13, 52], [10, 31, 55, 25, 9, 39], [16, 49, 24, 18, 50, 32], [17, 3, 44, 40, 12, 26], [27, 57, 15, 20, 37, 5, 48], [29, 47, 36, 59, 21, 30]]
4.20s;0.672043%;749;[[2, 28, 22, 1, 33], [4, 52, 46, 34], [6, 43, 42, 41, 56, 23, 16], [7, 53, 11, 38, 26], [8, 35, 14, 19, 54, 13, 27], [9, 25, 55, 50, 18, 24, 49], [12, 40, 32, 44, 3, 51], [17, 39, 31, 10, 58], [29, 47, 36, 59, 21, 30], [45, 57, 15, 20, 37, 5, 48]]
9.98s;0.806452%;750;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [4, 45, 27, 52, 34], [7, 53, 11, 38, 26], [12, 50, 25, 55, 18, 24, 49, 51], [13, 57, 15, 20, 37, 5, 48], [17, 3, 44, 32, 40], [29, 47, 36, 59, 21, 30], [35, 14, 19, 54, 8, 46], [39, 9, 31, 10, 58]]
7.02s;0.672043%;749;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [3, 44, 32, 9, 40], [4, 45, 34, 46], [7, 53, 11, 38, 26], [8, 35, 14, 19, 54, 13, 52], [12, 39, 31, 10, 58], [17, 50, 25, 55, 18, 24, 49, 51], [21, 59, 36, 47, 48, 29], [27, 57, 15, 20, 37, 5, 30]]
7.03s;0.537634%;748;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [4, 52, 34, 46], [7, 53, 11, 38, 26], [8, 35, 14, 19, 54, 13, 27], [12, 50, 25, 55, 18, 24, 49, 51], [17, 3, 44, 32, 40], [21, 59, 36, 5, 29, 45], [30, 48, 47, 37, 20, 15, 57], [39, 9, 31, 10, 58]]
2.07s;2.68817%;764;[[2, 1, 43, 42, 41, 56, 23], [4, 27, 52, 34, 46], [5, 37, 20, 36, 59, 47], [6, 33, 16, 49, 24, 3, 51], [7, 53, 11, 14, 35], [8, 19, 54, 13, 57, 15, 29, 45], [12, 39, 9, 25, 55, 18, 50], [17, 44, 32, 40], [22, 28, 21, 48, 30], [26, 58, 31, 10, 38]]
6.85s;0.806452%;750;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [4, 45, 27, 52, 34], [7, 53, 11, 38, 26], [12, 25, 55, 50, 18, 24, 49, 51], [13, 57, 15, 20, 37, 5, 30], [17, 3, 44, 32, 40], [21, 59, 36, 47, 48, 29], [35, 14, 19, 54, 8, 46], [39, 9, 31, 10, 58]]
10.47s;0.403226%;747;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [3, 44, 32, 9, 40], [4, 52, 46, 34], [7, 53, 11, 38, 26], [8, 35, 14, 19, 54, 13, 27], [12, 39, 31, 10, 58], [17, 50, 25, 55, 18, 24, 49, 51], [21, 59, 36, 5, 29, 45], [30, 48, 47, 37, 20, 15, 57]]
5.78s;0.672043%;749;[[1, 43, 42, 41, 56, 23, 16], [2, 28, 22, 33, 6], [3, 44, 50, 18, 24, 49, 51], [4, 34, 46, 8], [7, 53, 11, 38, 58], [12, 39, 9, 40, 17], [21, 59, 36, 5, 29, 45], [26, 10, 31, 55, 25, 32], [30, 48, 47, 37, 20, 15, 57], [35, 14, 19, 54, 13, 27, 52]]
