elapsed;gap;fitness;solution
4.21s;0.8726%;1156;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [4, 26, 34, 35, 39], [5, 30, 37, 1, 42, 23, 38, 8, 13], [9, 10, 15, 25, 17, 32], [12, 24, 44, 33, 14], [18, 7, 16, 20, 40], [22, 36, 19, 29, 31]]
2.61s;0.34904%;1150;[[5, 36, 19, 29, 31, 14], [6, 28, 3, 11, 43, 41, 27, 21], [8, 42, 1, 37, 30, 22, 9], [10, 15, 25, 23, 17, 38, 13], [12, 2, 4, 26, 34, 35], [18, 7, 16, 20, 40], [32, 33, 44, 24, 39]]
4.34s;0.69808%;1154;[[2, 4, 26, 34, 35, 39], [3, 11, 43, 41, 29, 27], [5, 36, 19, 31, 33, 14, 21], [8, 42, 1, 37, 30, 22, 9], [10, 15, 25, 23, 17, 38, 13], [12, 6, 28, 44, 24, 32], [18, 7, 16, 20, 40]]
1.54s;0.52356%;1152;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [8, 25, 42, 1, 37, 30, 22], [9, 5, 19, 36, 29, 31], [12, 4, 26, 34, 39], [13, 18, 7, 16, 20, 40], [24, 44, 33, 14, 35], [32, 10, 15, 23, 17, 38]]
3.10s;0.34904%;1150;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [8, 42, 1, 37, 30, 22, 9], [10, 15, 25, 23, 17, 38, 13], [12, 4, 26, 34, 35], [18, 16, 20, 7, 40], [24, 44, 33, 14, 39], [29, 19, 36, 31, 5, 32]]
2.25s;0.34904%;1150;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [9, 5, 36, 19, 29, 31], [12, 4, 26, 34, 35], [13, 8, 23, 1, 37, 30, 22], [14, 33, 44, 24, 39], [18, 7, 16, 20, 40], [32, 10, 15, 42, 25, 17, 38]]
2.25s;0.52356%;1152;[[2, 6, 28, 3, 11, 43, 41, 27, 21], [9, 5, 19, 36, 29, 31], [10, 15, 42, 23, 17, 13], [12, 4, 26, 34, 39], [18, 7, 16, 20, 40], [22, 30, 37, 1, 25, 38, 8, 32], [24, 44, 33, 14, 35]]
1.70s;0.0%;1146;[[2, 6, 28, 3, 11, 43, 41, 27], [8, 42, 1, 37, 30, 5, 22], [10, 15, 25, 23, 17, 38, 13], [12, 4, 26, 34, 35], [18, 7, 16, 20, 40], [31, 36, 19, 29, 33], [32, 9, 14, 44, 24, 21, 39]]
2.66s;0.34904%;1150;[[2, 6, 28, 3, 11, 43, 41, 27], [9, 5, 19, 36, 29, 31], [12, 4, 26, 34, 35], [13, 8, 23, 1, 37, 30, 22], [18, 7, 16, 20, 40], [21, 24, 44, 33, 14, 39], [32, 10, 15, 42, 25, 17, 38]]
5.33s;0.0%;1146;[[2, 6, 28, 3, 11, 43, 41, 27], [8, 42, 1, 37, 30, 22, 9], [10, 15, 25, 23, 17, 38, 13], [12, 4, 26, 34, 35], [18, 7, 16, 20, 40], [21, 24, 44, 33, 14, 39], [31, 29, 19, 36, 5, 32]]
