elapsed;gap;fitness;solution
1.90s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.84s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.75s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.69s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.83s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.86s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.67s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.68s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.65s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
0.79s;0.0%;458;[[1, 22, 28, 3, 36, 35, 20, 2, 32], [5, 10, 39, 33, 15, 37, 17, 12], [6, 24, 23, 7, 26, 31, 8, 27], [11, 16, 29, 21, 34, 30, 9, 38], [14, 25, 13, 19, 4, 18]]
