elapsed;gap;fitness;solution
2.26s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 17, 18, 27], [28, 7, 13, 15, 25, 2, 38]]
2.78s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 17, 18, 27], [28, 7, 13, 15, 25, 2, 38]]
1.90s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.63s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 17, 18, 27], [28, 7, 13, 15, 25, 2, 38]]
1.66s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
2.05s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 17, 18, 27], [28, 7, 13, 15, 25, 2, 38]]
2.28s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.26s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.60s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.51s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.44s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.85s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.18s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.26s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
2.20s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.15s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.02s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.81s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
1.15s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9], [3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [23, 15, 22, 13, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.18s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.02s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 17, 18, 27], [38]]
1.40s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 17, 18, 27], [28, 7, 13, 15, 25, 2, 38]]
1.68s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
2.30s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.34s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.64s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 17, 18, 27], [28, 7, 13, 15, 25, 2, 38]]
1.44s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 17, 18, 27], [38]]
1.01s;0.95339%;953;[[3, 10, 8, 41, 33, 21, 5, 20, 32], [6, 44, 1, 35, 31, 14], [9, 22, 16, 4, 42, 36, 39, 12], [11, 40, 30, 19, 34, 37, 24], [23], [26, 29, 43, 18, 17, 27], [28, 7, 13, 15, 25, 2, 38]]
0.83s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]
1.54s;1.58898%;959;[[2, 25, 12, 39, 36, 42, 4, 16, 9, 23], [3, 10, 8, 41, 33, 21, 5, 20], [6, 44, 1, 35, 31, 14], [11, 40, 30, 19, 34, 37, 24], [15, 22, 13, 32, 7, 28], [26, 29, 43, 18, 17, 27], [38]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
1.58s;955.60;953;959;1.22881%;0.95339%;1.58898%
