elapsed;gap;fitness;solution
15.72s;0.103306%;969;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 59, 14, 35], [12, 40, 17], [19, 54, 13, 27, 52], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 8, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
14.06s;0.619835%;974;[[1, 43, 22, 28], [2, 33, 6], [3, 44, 50, 32], [4, 34, 46], [5, 37, 20, 15, 57], [7, 59, 14, 35], [8, 19, 54, 13, 52], [16, 23, 56, 41, 42], [17, 12, 26], [21, 36, 47, 48], [25, 55, 18, 24, 49, 51], [27, 45, 29, 30], [31, 10, 38], [39, 9, 40], [53, 11, 58]]
10.31s;0.619835%;974;[[2, 33, 6], [3, 44, 32, 17], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [10, 31, 55, 25], [12, 58, 38, 26], [16, 1, 22, 28], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [30, 29, 45], [39, 9, 40], [50, 18, 24, 49, 51]]
11.89s;0.413223%;972;[[2, 28, 30], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 1, 22], [8, 54, 13, 27, 52], [12, 40, 17], [16, 49, 24, 3, 51], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [25, 55, 18, 50, 44], [26, 7, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
24.24s;0.0%;968;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [8, 54, 13, 27, 52], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
17.95s;0.619835%;974;[[2, 33, 6], [3, 44, 32, 17], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [10, 31, 55, 25], [12, 58, 38, 26], [16, 1, 22, 28], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [30, 29, 45], [39, 9, 40], [50, 18, 24, 49, 51]]
12.48s;0.0%;968;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [8, 54, 13, 27, 52], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
15.08s;0.0%;968;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [8, 54, 13, 27, 52], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
11.19s;0.72314%;975;[[2, 33, 6], [3, 44, 50, 32], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [16, 1, 22, 28], [17, 12, 58, 26], [19, 59, 14, 35], [21, 36, 47, 48], [23, 56, 41, 42, 43], [25, 55, 18, 24, 49, 51], [30, 29, 45], [31, 10, 38], [39, 9, 40]]
11.83s;0.103306%;969;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 45, 29], [5, 37, 20, 15, 57], [6, 33, 16, 51], [7, 59, 14, 35], [12, 40, 17], [19, 54, 13, 27, 52], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 8, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
10.43s;0.826446%;976;[[1, 43, 41, 42, 22], [2, 28, 6], [3, 44, 32, 17], [4, 34, 46], [5, 37, 20, 15, 57], [7, 53, 11], [8, 54, 13, 27, 52], [12, 9, 40], [16, 23, 56, 33], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 31, 39, 26], [30, 29, 45], [38, 10, 58], [50, 18, 24, 49, 51]]
12.63s;0.516529%;973;[[2, 33, 6], [3, 44, 50, 32], [4, 34, 46], [5, 37, 20, 15, 57], [7, 59, 14, 35], [8, 19, 54, 13, 52], [16, 1, 22, 28], [17, 12, 26], [21, 36, 47, 48], [23, 56, 41, 42, 43], [25, 55, 18, 24, 49, 51], [27, 45, 29, 30], [31, 10, 38], [39, 9, 40], [53, 11, 58]]
10.42s;0.516529%;973;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 52, 34], [6, 33, 16, 51], [7, 53, 8, 46], [11, 38, 26], [12, 40, 17], [15, 20, 37, 5, 29], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [27, 13, 54, 57, 45], [31, 10, 58], [32, 9, 39]]
13.06s;0.413223%;972;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 52, 34], [5, 37, 20, 15, 57], [6, 33, 16, 51], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 8, 46], [27, 54, 13, 29, 45], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
22.97s;0.0%;968;[[1, 43, 41, 42, 22], [2, 28, 30], [3, 24, 49, 56, 23], [4, 29, 45], [5, 37, 20, 15, 57], [6, 33, 16, 51], [8, 54, 13, 27, 52], [12, 40, 17], [19, 59, 14, 35], [21, 36, 47, 48], [25, 55, 18, 50, 44], [26, 7, 46, 34], [31, 10, 38], [32, 9, 39], [53, 11, 58]]
