elapsed;gap;fitness;solution
7.93s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 23, 7, 55, 50], [17, 57, 52, 31, 11, 60, 28], [19, 40, 53, 8, 41, 6, 25], [20, 5, 54, 46, 2, 49], [24, 10, 59, 45, 37, 30, 42, 33], [34, 35, 18, 48, 16, 1, 44, 39], [51, 47, 56, 27, 21, 36, 29, 58]]
8.18s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 7, 23, 55, 50], [17, 57, 52, 31, 11, 60, 28, 39], [19, 40, 53, 8, 41, 6, 25], [20, 5, 54, 46, 2, 49], [24, 10, 59, 45, 37, 30, 42, 33], [34, 35, 18, 48, 16, 1, 44], [51, 47, 56, 27, 21, 36, 29, 58]]
6.00s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 23, 7, 55, 50], [17, 57, 52, 31, 11, 60, 28], [19, 40, 53, 8, 41, 20], [24, 10, 59, 45, 37, 30, 42, 33], [25, 6, 5, 54, 46, 2, 49], [34, 35, 18, 48, 16, 1, 44, 39], [51, 47, 56, 27, 21, 36, 29, 58]]
6.08s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 23, 7, 55, 50], [17, 57, 52, 31, 11, 60, 28], [19, 40, 8, 53, 41, 6, 25], [20, 5, 54, 46, 2, 49], [24, 10, 59, 45, 37, 30, 42, 33], [34, 35, 18, 48, 16, 1, 44, 39], [51, 47, 56, 27, 21, 36, 29, 58]]
9.23s;0.0967118%;1035;[[3, 38, 15], [9, 14, 7, 23, 55], [13, 12, 22, 4, 26, 32, 43], [19, 40, 8, 53, 41, 6, 25], [20, 5, 54, 46, 2, 49], [24, 10, 59, 45, 37, 30, 42, 33], [34, 35, 18, 48, 16, 1, 28, 39], [44, 11, 60, 31, 52, 57, 17, 50], [51, 47, 56, 27, 21, 36, 29, 58]]
5.26s;0.290135%;1037;[[3, 38, 15], [7, 23, 14], [9, 47, 56, 27, 21, 36, 29, 58], [10, 49, 2, 46, 54, 5, 40], [12, 22, 4, 26, 43, 32, 42, 33], [13, 50, 55], [17, 57, 52, 31, 11, 60, 28, 39], [19, 24, 59, 45, 37, 30], [34, 35, 18, 48, 16, 1, 44], [51, 25, 20, 6, 41, 8, 53]]
9.22s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 7, 23, 55, 50], [17, 57, 52, 31, 11, 60, 28], [19, 40, 8, 53, 41, 6, 25], [20, 5, 54, 46, 2, 49], [24, 10, 59, 45, 37, 30, 42, 33], [34, 35, 18, 48, 16, 1, 44, 39], [51, 47, 56, 27, 21, 36, 29, 58]]
4.90s;0.290135%;1037;[[3, 38, 15], [7, 23, 14], [8, 53, 41, 6, 20, 25, 51], [9, 47, 56, 27, 21, 36, 29, 58], [10, 49, 2, 46, 54, 5, 40], [12, 22, 4, 26, 43, 32, 42, 33], [13, 50, 55], [17, 57, 52, 31, 11, 60, 28, 39], [19, 24, 59, 45, 37, 30], [34, 35, 18, 48, 16, 1, 44]]
7.66s;0.290135%;1037;[[3, 38, 15], [7, 23, 14], [8, 53, 41, 6, 20, 25, 51], [9, 47, 56, 27, 21, 36, 29, 58], [10, 49, 2, 46, 54, 5, 40], [12, 22, 4, 26, 43, 32, 42, 33], [13, 50, 55], [17, 57, 52, 31, 11, 60, 28], [19, 24, 59, 45, 37, 30], [34, 35, 18, 48, 16, 1, 44, 39]]
7.51s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 23, 7, 55, 50], [17, 57, 52, 31, 11, 60, 28, 39], [19, 40, 53, 8, 41, 20], [24, 10, 59, 45, 37, 30, 42, 33], [25, 6, 5, 54, 46, 2, 49], [34, 35, 18, 48, 16, 1, 44], [51, 47, 56, 27, 21, 36, 29, 58]]
5.18s;0.0967118%;1035;[[3, 38, 15], [9], [13, 12, 22, 4, 26, 32, 43], [14, 23, 7, 55, 50], [17, 57, 52, 31, 11, 60, 28], [19, 40, 53, 8, 41, 6, 25], [20, 5, 54, 46, 2, 49], [24, 10, 59, 45, 37, 30, 42, 33], [34, 35, 18, 48, 16, 1, 44, 39], [51, 47, 56, 27, 21, 36, 29, 58]]
