elapsed;gap;fitness;solution
17.18s;0.408163%;738;[[6, 62, 22, 61, 21, 28, 74, 2, 68], [7, 53, 11, 66, 65, 38, 58], [8, 35, 14, 59, 19, 54, 13, 57, 15, 45], [12, 40, 39, 9, 32, 44, 3, 17], [16, 49, 24, 18, 50, 25, 55, 31, 10, 72, 26], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [67, 46, 34, 52, 27, 4, 75]]
14.94s;0.680272%;740;[[6, 62, 28, 22, 61, 21, 74, 2, 68], [7, 35, 14, 59, 19, 8, 46, 67], [12, 72, 10, 31, 55, 25, 50, 18, 24, 49, 16], [17, 3, 44, 32, 9, 39, 40], [26, 58, 38, 65, 66, 11, 53], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [34, 52, 27, 13, 54, 57, 15, 45, 4, 75]]
15.08s;0.680272%;740;[[3, 44, 32, 50, 18, 55, 25, 9, 39, 12], [4, 48, 21, 61, 28, 74, 30, 75], [6, 33, 63, 23, 56, 24, 49, 16, 51], [7, 53, 11, 66, 59, 14, 35], [17, 40, 72, 31, 65, 38, 10, 58, 26], [34, 52, 27, 13, 54, 19, 8, 46, 67], [45, 29, 5, 47, 36, 69, 71, 60, 70, 20, 37, 15, 57], [68, 2, 62, 22, 64, 42, 41, 43, 1, 73]]
16.27s;0.408163%;738;[[4, 45, 15, 57, 13, 27, 52, 34, 67], [6, 33, 73, 1, 62, 28, 2, 68, 75], [7, 35, 53, 14, 59, 19, 54, 8, 46], [11, 66, 65, 38, 10, 58, 26], [12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [63, 23, 56, 41, 43, 42, 64, 22, 61, 21, 74]]
17.23s;0.408163%;738;[[4, 45, 29, 15, 57, 54, 13, 27, 52, 34], [5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [6, 33, 1, 73, 62, 28, 2, 68, 75], [7, 35, 14, 59, 19, 8, 46, 67], [12, 72, 10, 31, 55, 25, 50, 18, 24, 49, 16], [17, 40, 39, 9, 32, 44, 3, 51], [26, 58, 38, 65, 66, 11, 53], [63, 23, 56, 41, 43, 42, 64, 22, 61, 21, 74]]
14.74s;0.544218%;739;[[4, 34, 46, 8, 35, 7, 67], [6, 16, 49, 24, 18, 50, 25, 55, 31, 72, 12], [11, 66, 65, 38, 10, 58, 26], [17, 40, 39, 9, 32, 44, 3, 51], [30, 74, 21, 61, 28, 62, 2, 68, 75], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48], [52, 27, 15, 57, 13, 54, 19, 59, 14, 53]]
14.15s;0.272109%;737;[[4, 45, 15, 57, 54, 13, 27, 52, 34], [6, 62, 28, 61, 21, 74, 2, 68, 75], [7, 35, 14, 59, 19, 8, 46, 67], [17, 3, 44, 32, 9, 39, 40], [26, 12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 22, 64, 42, 43, 41, 56, 23, 63], [53, 11, 66, 65, 38, 10, 58]]
16.21s;0.408163%;738;[[5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [6, 62, 22, 61, 21, 28, 74, 2, 68], [7, 53, 11, 66, 65, 38, 26], [8, 35, 14, 59, 19, 54, 13, 57, 15, 29, 45], [12, 72, 39, 9, 32, 44, 3, 40, 17], [16, 49, 24, 18, 50, 25, 55, 31, 10, 58], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [67, 46, 34, 52, 27, 4, 75]]
11.77s;0.816327%;741;[[4, 45, 15, 57, 13, 27, 52, 34, 67], [6, 33, 1, 43, 42, 64, 41, 56, 23, 63], [12, 72, 31, 55, 25, 50, 18, 24, 49, 16, 51], [17, 3, 44, 32, 9, 39, 40], [26, 7, 35, 14, 59, 54, 19, 8, 46], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [53, 11, 66, 65, 38, 10, 58], [68, 2, 74, 21, 61, 22, 28, 62, 73, 75]]
13.40s;0.680272%;740;[[6, 62, 22, 28, 61, 21, 74, 2, 68], [7, 35, 14, 59, 19, 8, 46, 67], [12, 72, 10, 31, 55, 25, 50, 18, 24, 49, 16], [17, 3, 44, 32, 9, 39, 40], [26, 58, 38, 65, 66, 11, 53], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30], [33, 73, 1, 43, 42, 64, 41, 56, 23, 63, 51], [34, 52, 27, 13, 54, 57, 15, 45, 4, 75]]
