elapsed;gap;fitness;solution
31.85s;1.68697%;1085;[[1, 20, 66, 65, 71, 35, 34, 78], [2, 57, 15, 43, 14, 42, 87, 97, 95], [3, 79, 29, 24, 54, 4, 26], [6, 96, 59, 85, 100, 37, 92], [12, 80, 68, 77, 76, 28], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 56, 23, 67, 39, 25, 55], [27, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70, 69], [40, 73, 72, 74, 75, 22, 41, 58], [52, 7, 19, 47, 48, 82], [53, 13, 94], [61, 16, 86, 38, 44, 91, 98], [89, 60, 83, 45, 17, 84, 5, 93, 99]]
29.13s;1.78069%;1086;[[1, 51, 9, 81, 33, 79, 3], [2, 57, 15, 43, 38, 14, 42, 87], [4, 55, 25, 39, 67, 23], [6, 96, 99, 93, 85, 98, 92, 97], [12, 80, 68, 29, 24, 54, 26], [18, 8, 46, 36, 49, 64, 11, 62, 88], [27, 20, 66, 65, 71, 35, 34, 78], [28, 76, 77, 50], [31, 10, 63, 90, 32, 30, 70, 69], [37, 100, 91, 44, 86, 16, 61], [40, 21, 72, 56, 75, 22, 41, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 13, 95, 94], [59, 5, 84, 17, 45, 83, 60, 89]]
32.08s;1.31209%;1081;[[1, 51, 9, 81, 33, 50], [2, 57, 15, 43, 38, 86, 16, 61], [3, 79, 29, 24, 25, 55, 54, 26], [4, 39, 67, 23, 56], [6, 96, 99, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 77, 76, 28], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 75, 41, 22, 74, 73, 40], [27, 20, 66, 71, 65, 35, 34, 78], [31, 10, 63, 90, 32, 30, 70, 69], [52, 7, 19, 47, 48, 82], [53, 58, 13, 95, 94], [59, 93, 85, 98, 92], [87, 42, 14, 44, 91, 100, 37, 97]]
51.90s;1.21837%;1080;[[1, 51, 9, 81, 33, 79, 77], [3, 78, 34, 35, 65, 71, 66, 20], [4, 39, 23, 67, 25, 55], [6, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 29, 24, 54, 26], [13, 97, 92, 59, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 56, 75, 22, 41, 74, 73, 40], [27, 50, 76, 28], [31, 10, 63, 90, 32, 30, 70, 69], [37, 100, 85, 93, 99, 96], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [61, 16, 86, 38, 44, 91, 98]]
47.04s;1.78069%;1086;[[1, 20, 66, 71, 65, 35, 34, 78], [4, 39, 23, 67, 25, 55], [6, 96, 99, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 28], [18, 8, 46, 36, 49, 64, 11, 62, 88], [26, 54, 24, 29, 79, 3, 77, 76], [27, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70, 69], [40, 21, 72, 56, 75, 22, 41, 74, 73], [52, 7, 19, 47, 48, 82], [53, 2, 57, 15, 43, 38, 14, 42, 87], [58, 13, 97, 95, 94], [59, 93, 85, 91, 98], [61, 16, 86, 44, 100, 37, 92]]
33.02s;1.59325%;1084;[[3, 78, 34, 35, 71, 65, 66, 20], [4, 39, 67, 23, 56], [6, 5, 84, 17, 45, 83, 60, 89], [13, 87, 97, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 75, 22, 41, 74, 73, 40], [26, 54, 55, 25, 24, 29, 79, 77, 76], [27, 1, 51, 9, 81, 33, 50], [28, 68, 80, 12, 53], [31, 10, 63, 90, 32, 30, 70, 69], [52, 7, 19, 47, 48, 82], [58, 2, 57, 15, 43, 42, 14, 100, 37, 92], [59, 85, 93, 99, 96], [61, 16, 86, 38, 44, 91, 98]]
60.42s;1.31209%;1081;[[3, 78, 34, 35, 65, 71, 66, 20], [4, 39, 67, 23, 56], [5, 84, 17, 45, 83, 60, 89], [6, 96, 99, 93, 85, 100, 37], [13, 97, 92, 59, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 75, 22, 41, 74, 73, 40], [26, 54, 55, 25, 24, 29, 79, 77, 76], [27, 69, 1, 51, 9, 81, 33, 50], [28, 12, 80, 68], [31, 10, 63, 90, 32, 30, 70], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [61, 16, 86, 38, 44, 91, 98]]
48.77s;1.68697%;1085;[[1, 20, 66, 65, 71, 35, 34, 78], [3, 79, 29, 24, 54, 4, 26], [6, 99, 61, 16, 86, 44, 91, 98, 92], [12, 80, 68, 77, 76, 28], [13, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 75, 41, 22, 74, 73, 58], [27, 69, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [40, 56, 23, 67, 39, 25, 55], [52, 7, 19, 47, 48, 82], [53, 2, 57, 15, 43, 38, 14, 42, 87], [59, 5, 84, 17, 45, 83, 60, 89], [96, 93, 85, 100, 37, 97]]
44.93s;1.59325%;1084;[[2, 57, 15, 43, 38, 86, 16, 61], [3, 79, 77, 76, 28], [6, 96, 99, 5, 84, 17, 45, 83, 60, 89], [12, 68, 54, 4, 26], [18, 8, 46, 36, 49, 64, 11, 62, 88], [20, 66, 71, 65, 35, 34, 78, 29, 24, 80], [21, 56, 23, 67, 39, 25, 55], [27, 1, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70, 69], [40, 73, 72, 74, 75, 22, 41, 58], [52, 7, 19, 47, 48, 82], [53, 13, 95, 94], [59, 93, 85, 98, 92], [87, 42, 14, 44, 91, 100, 37, 97]]
36.17s;2.06186%;1089;[[1, 20, 66, 71, 65, 35, 34, 78], [3, 79, 29, 24, 25, 55, 54, 26, 53], [4, 39, 67, 23, 56], [6, 99, 61, 16, 86, 17, 45, 83, 60], [12, 80, 68, 77, 76, 28], [13, 87, 42, 43, 15, 57, 2, 58], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 75, 41, 22, 74, 73, 40], [27, 69, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [52, 7, 19, 47, 48, 82], [89, 5, 84, 85, 93], [92, 98, 91, 44, 38, 14, 100, 37, 97], [94, 95, 59, 96]]
