elapsed;gap;fitness;solution
1.10s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.54s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.41s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.40s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.36s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.35s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.36s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.29s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.30s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.29s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.31s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.31s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.33s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.28s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.31s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.31s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.30s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.32s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.28s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.29s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.28s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.38s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.27s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.32s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.29s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.29s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.30s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.28s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.31s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]
0.30s;0.0%;569;[[7, 9, 8, 5, 4, 21], [10, 13], [12, 11, 6, 1, 2, 3, 16, 15, 14, 17, 22, 20, 19, 18]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.35s;569.00;569;569;0.0%;0.0%;0.0%
