elapsed;gap;fitness;solution
5.07s;0.143678%;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
2.26s;1.14943%;704;[[2, 28, 22, 6], [4, 45, 27, 13, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [15, 20, 37, 36, 5, 29], [16, 49, 24, 3, 44, 17], [23, 41, 42, 43, 1, 33], [30, 21, 47, 48], [35, 14, 19, 8, 46]]
3.17s;0.718391%;701;[[1, 22, 42, 41, 43, 23, 16], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 25, 32], [12, 39, 9, 40], [15, 20, 37, 36, 5, 29], [17, 3, 44, 18, 24, 49], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
1.59s;0.718391%;701;[[2, 28, 1, 33], [4, 45, 27, 34], [6, 22, 42, 41, 43, 23, 16], [7, 11, 38, 26], [9, 25, 18, 24, 49], [10, 31, 39, 40], [12, 32, 44, 3, 17], [13, 15, 20, 37, 36, 21], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
3.11s;1.00575%;703;[[4, 45, 29, 27, 34], [6, 2, 30], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 5, 48], [16, 49, 24, 44, 3, 17], [22, 28, 21, 36, 47], [23, 41, 42, 43, 1, 33], [35, 14, 19, 8, 46]]
3.42s;0.143678%;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
3.81s;0.143678%;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
2.48s;0.574713%;700;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 36, 21], [16, 49, 24, 3, 44, 17], [23, 41, 42, 43, 1, 33], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
4.11s;0.143678%;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
2.78s;1.14943%;704;[[2, 28, 22, 6], [4, 45, 27, 13, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [15, 20, 37, 36, 5, 29], [16, 49, 24, 3, 44, 17], [21, 47, 48, 30], [23, 41, 42, 43, 1, 33], [35, 14, 19, 8, 46]]
2.43s;1.14943%;704;[[2, 28, 22, 6], [4, 45, 27, 13, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [15, 20, 37, 36, 5, 29], [16, 49, 24, 44, 3, 17], [23, 41, 42, 43, 1, 33], [30, 21, 47, 48], [35, 14, 19, 8, 46]]
1.87s;0.431034%;699;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 29, 27, 34], [5, 36, 37, 20, 15, 13], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
3.86s;0.143678%;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
4.22s;0.574713%;700;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 36, 21], [16, 49, 24, 44, 3, 17], [23, 41, 42, 43, 1, 33], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
2.19s;0.574713%;700;[[2, 28, 22, 6], [4, 45, 27, 34], [7, 11, 38, 26], [10, 31, 39, 40], [12, 9, 25, 18, 32], [13, 15, 20, 37, 36, 21], [16, 49, 24, 44, 3, 17], [23, 41, 42, 43, 1, 33], [29, 5, 47, 48, 30], [35, 14, 19, 8, 46]]
2.35s;0.143678%;697;[[1, 22, 42, 41, 43, 23, 16], [3, 49, 24, 18, 25, 9], [4, 45, 27, 13, 34], [6, 33, 2, 30], [7, 11, 38, 26], [10, 31, 39, 12], [15, 20, 37, 36, 5, 29], [17, 44, 32, 40], [28, 21, 47, 48], [35, 14, 19, 8, 46]]
