elapsed;fitness;solution
379.07s;1100;[[1, 50, 33, 81, 78, 34, 29, 24, 54], [2, 57, 15, 43, 14, 38, 44, 91, 100, 37, 92], [4, 39, 23, 67, 25, 55], [6, 85, 16, 61, 84, 5, 60], [18, 8, 46, 36, 49, 64, 11, 62, 88], [20, 66, 71, 65, 35, 9, 51], [26, 12, 80, 68], [27, 79, 3, 77, 76, 28], [31, 10, 63, 90, 32, 30, 70, 69], [40, 21, 72, 56, 75, 41, 22, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 13, 94], [87, 42, 86, 17, 45, 83, 89], [95, 97, 59, 98, 93, 99, 96]]
574.56s;1099;[[1, 20, 66, 65, 71, 35, 34, 78], [3, 79, 29, 24, 54, 26, 53], [6, 61, 86, 16, 91, 85], [12, 80, 68, 77, 76, 28], [13, 87, 97, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [22, 41, 23, 56, 75, 74, 72], [27, 69, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [40, 21, 73, 4, 39, 67, 25, 55], [42, 14, 44, 38, 43, 15, 57, 2, 58], [52, 7, 19, 47, 48, 82], [83, 45, 17, 84, 5, 60, 89], [96, 59, 92, 37, 100, 98, 93, 99]]
350.83s;1095;[[1, 20, 66, 71, 65, 35, 34, 78], [4, 39, 67, 23, 56], [6, 5, 84, 17, 45, 83, 60, 89], [13, 87, 97, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [26, 54, 55, 25, 24, 29, 79, 3, 77], [27, 69, 51, 9, 81, 33, 50], [28, 76, 68, 80, 12, 53], [31, 10, 63, 90, 32, 30, 70], [40, 21, 72, 75, 41, 22, 74, 73], [52, 7, 19, 47, 48, 82], [58, 2, 57, 42, 15, 43, 14, 38, 44, 91, 92], [61, 86, 16, 85], [96, 59, 37, 100, 98, 93, 99]]
275.05s;1097;[[1, 51, 9, 71, 65, 66, 20, 70], [3, 79, 78, 34, 35, 81, 33, 50], [4, 39, 23, 67, 25, 55], [6, 96, 59, 92, 37, 100, 42, 87], [8, 45, 46, 36, 49, 64, 11, 62, 88], [12, 80, 68, 28], [13, 97, 95, 94], [18, 83, 84, 17, 86, 16, 61, 99], [21, 72, 56, 75, 22, 41, 74, 73, 40], [27, 76, 77, 29, 24, 54, 26, 53], [31, 10, 63, 90, 32, 30, 69], [52, 7, 19, 47, 48, 82], [58, 2, 57, 15, 43, 14, 38, 44, 91, 98], [89, 60, 5, 85, 93]]
265.49s;1100;[[1, 51, 9, 81, 33, 50], [2, 57, 15, 43, 14, 44, 100, 37, 98, 92], [4, 39, 23, 67, 25, 55], [13, 97, 87, 58, 53], [18, 8, 46, 36, 49, 64, 11, 62, 88], [26, 54, 24, 29, 79, 3, 77, 76], [27, 20, 66, 65, 71, 35, 34, 78], [28, 12, 80, 68], [31, 10, 63, 90, 32, 30, 70, 69], [40, 21, 72, 56, 75, 41, 22, 74, 73], [42, 91, 38, 86, 16, 61, 99, 96], [52, 7, 19, 47, 48, 82], [89, 83, 45, 17, 84, 5, 60, 6, 94], [93, 85, 59, 95]]
412.08s;1102;[[1, 30, 51, 9, 81, 33, 50], [2, 41, 22, 75, 74, 72, 73, 21, 40], [3, 78, 34, 35, 71, 65, 66, 20], [4, 39, 67, 23, 56], [6, 96, 59, 92, 93, 5, 60, 89], [13, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [27, 69, 70, 32, 90, 63, 10, 31], [28, 76, 77, 79, 29, 24, 25, 55, 54], [52, 7, 19, 47, 48, 82], [53, 26, 12, 80, 68], [58, 57, 15, 43, 42, 14, 38, 44, 91, 97], [61, 16, 86, 17, 84, 45, 83], [87, 100, 37, 98, 85, 99]]
434.55s;1098;[[2, 41, 22, 75, 74, 72, 73, 21, 40], [3, 78, 34, 35, 71, 65, 66, 20], [6, 61, 16, 86, 100, 37, 97], [12, 80, 24, 29, 79, 77, 76, 28], [13, 87, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [27, 1, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70, 69], [52, 7, 19, 47, 48, 82], [53, 26, 4, 54, 68], [55, 25, 39, 67, 23, 56], [58, 57, 15, 43, 42, 14, 38, 44, 91, 98, 92], [83, 45, 17, 84, 5, 60, 89], [96, 59, 85, 93, 99]]
135.53s;1114;[[4, 23, 67, 39, 25, 55], [6, 61, 16, 86, 44, 91, 100, 42], [10, 63, 90, 32, 66, 20, 30], [12, 80, 68, 29, 24, 54, 26], [21, 72, 56, 75, 41, 22, 74, 73, 40], [27, 69, 31, 70, 1, 28], [33, 81, 79, 3, 77, 76], [47, 36, 49, 64, 11, 62, 88], [50, 78, 34, 35, 65, 71, 9, 51], [52, 7, 19, 48, 82, 18, 89], [53, 13, 87, 97, 95], [58, 2, 57, 15, 43, 38, 14, 37, 98, 92], [60, 83, 8, 46, 45, 17, 84, 5, 94], [96, 59, 85, 93, 99]]
433.54s;1101;[[2, 41, 22, 56, 67, 39, 4], [3, 79, 29, 24, 25, 55, 54, 26], [6, 96, 59, 85, 98, 92, 97], [12, 80, 68, 77, 76, 28], [18, 8, 46, 36, 49, 64, 11, 62, 88], [27, 1, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [37, 100, 91, 16, 86, 17, 45, 83], [40, 21, 72, 75, 23, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 13, 95, 94], [57, 15, 43, 38, 44, 14, 42, 87], [69, 20, 66, 65, 71, 35, 34, 78], [89, 60, 5, 84, 61, 93, 99]]
659.01s;1086;[[1, 20, 66, 71, 65, 35, 34, 78], [3, 79, 29, 24, 54, 26], [4, 39, 23, 67, 25, 55], [6, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 77, 76, 28], [13, 97, 92, 59, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [27, 69, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [37, 100, 85, 93, 99, 96], [40, 21, 56, 75, 41, 22, 74, 72, 73], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [61, 16, 86, 38, 44, 91, 98]]
