elapsed;fitness;solution
3.56s;832;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 16, 20, 40, 10, 23], [8, 13, 30, 7, 22, 31, 15], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
5.38s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
3.07s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 38, 27, 26, 19, 39], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
2.88s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 26, 19], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
2.62s;830;[[1, 29, 14, 17, 32, 36, 30, 13], [4, 38, 27, 26, 19, 39], [5, 15, 31, 22, 16, 8], [7, 20, 40, 10, 23, 12], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
2.23s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 38, 27, 26, 19, 39], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
3.18s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
1.65s;833;[[1, 29, 14, 17, 32, 12, 20], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 7, 30, 13], [8, 16, 40, 10, 23, 36], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
2.83s;830;[[1, 29, 14, 17, 32, 36, 30, 13], [4, 38, 27, 26, 19, 39], [5, 15, 31, 22, 16, 8], [7, 20, 40, 10, 23, 12], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
3.85s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
3.26s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
4.78s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
4.33s;832;[[1, 29, 14, 17, 32, 12, 36], [4, 38, 27, 26, 19, 39], [5, 16, 20, 40, 10, 23], [8, 13, 30, 7, 22, 31, 15], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
4.10s;830;[[1, 29, 14, 17, 32, 12, 36, 30], [4, 38, 26, 19, 27, 39], [5, 15, 31, 22, 13, 8], [7, 16, 20, 40, 10, 23], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
1.46s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 38, 27, 26, 19, 39], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
4.10s;833;[[1, 29, 14, 17, 32, 12, 20], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 7, 30, 13], [8, 36, 23, 10, 40, 16], [9, 37, 21, 18, 3, 2, 35, 24], [25, 6, 33, 34, 11, 28]]
3.52s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 26, 19], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
4.04s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 26, 19], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
3.05s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 19, 26], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]
5.43s;831;[[1, 29, 14, 17, 32, 12, 36], [4, 39, 38, 27, 26, 19], [5, 15, 31, 22, 16, 8], [9, 37, 21, 18, 3, 2, 35, 24], [13, 30, 7, 20, 40, 10, 23], [25, 6, 33, 34, 11, 28]]

avg_time;avg_ans;best;worst
3.47s;831.15;830;833
