elapsed;fitness;solution
15.54s;696;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 34, 46], [7, 53, 11, 14, 35], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [26, 8, 19, 54, 13, 27, 52], [30, 48, 5, 29, 45]]
5.32s;700;[[1, 23, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 44, 50, 18, 24, 49, 16], [4, 27, 13, 54, 19, 35, 7], [6, 33, 51], [10, 31, 25, 32, 17], [26, 12, 39, 9, 40], [29, 5, 36, 37, 20, 15, 45], [34, 52, 8, 46], [38, 11, 14, 53]]
11.50s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 27, 13, 54, 19, 35, 7], [6, 33, 23, 24, 49, 16, 51], [10, 31, 25, 9, 39], [15, 20, 37, 36, 5, 29, 45], [17, 3, 44, 18, 50, 32], [26, 12, 40], [34, 52, 8, 46], [38, 11, 14, 53]]
20.84s;696;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 34, 46], [7, 53, 11, 14, 35], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [26, 8, 19, 54, 13, 27, 52], [30, 48, 5, 29, 45]]
8.77s;701;[[2, 22, 28, 21, 48], [3, 44, 32, 40, 26], [4, 27, 52, 46, 34], [5, 37, 20, 36, 47, 30], [6, 51, 17], [7, 53, 11, 14, 35], [8, 19, 54, 13, 15, 29, 45], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [16, 23, 41, 42, 43, 1, 33]]
15.88s;696;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 34, 46], [7, 53, 11, 14, 35], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [26, 8, 19, 54, 13, 27, 52], [30, 48, 5, 29, 45]]
18.14s;698;[[4], [5, 47, 36, 37, 20, 15, 27], [6, 2, 22, 28, 21], [7, 35, 19, 54, 13, 8, 46], [10, 31, 25, 9, 39], [16, 49, 24, 18, 50, 32], [17, 3, 44, 40, 12, 26], [30, 48, 29, 45, 52, 34], [33, 1, 43, 42, 41, 23, 51], [38, 11, 14, 53]]
8.76s;699;[[2, 21, 28, 22, 6], [3, 44, 50, 18, 24, 49, 51], [4], [5, 47, 36, 37, 20, 15, 27], [7, 35, 19, 54, 13, 8, 46], [12, 39, 9, 40, 17], [16, 23, 41, 42, 43, 1, 33], [26, 10, 31, 25, 32], [30, 48, 29, 45, 52, 34], [38, 11, 14, 53]]
15.55s;696;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 34, 46], [7, 53, 11, 14, 35], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [26, 8, 19, 54, 13, 27, 52], [30, 48, 5, 29, 45]]
21.84s;696;[[2, 28, 22, 1, 33], [4], [6, 3, 44, 32, 40], [7, 53, 11, 14, 35], [12, 9, 25, 18, 50, 17], [26, 38, 10, 31, 39], [27, 13, 15, 20, 37, 5, 45], [29, 48, 47, 36, 21, 30], [34, 52, 54, 19, 8, 46], [43, 42, 41, 23, 24, 49, 16, 51]]
9.02s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 26], [6, 33, 23, 24, 49, 16, 51], [7, 53, 14, 35, 46], [8, 19, 54, 13, 27, 52, 34], [11, 38, 10, 31], [12, 39, 9, 25, 18, 50], [15, 20, 37, 36, 5, 29, 45], [17, 3, 44, 32, 40]]
17.44s;700;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 34, 46], [6, 33, 23, 24, 49, 16], [7, 53, 11, 14, 35], [8, 19, 54, 13, 27, 52], [12, 9, 25, 18, 50, 17], [26, 38, 10, 31, 39], [29, 5, 36, 37, 20, 15, 45], [40, 32, 44, 3, 51]]
16.07s;697;[[2, 22, 28, 21, 48], [4], [6, 33, 1, 43, 42, 41, 23], [10, 31, 25, 9, 39], [12, 40, 44, 3, 51, 17], [15, 20, 37, 36, 47, 5, 29], [16, 49, 24, 18, 50, 32], [26, 7, 8, 52, 46, 34], [30, 45, 27, 13, 54, 19, 35], [38, 11, 14, 53]]
4.49s;703;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 44, 50, 18, 25, 32], [4, 27, 13, 54, 52, 34], [6, 33, 23, 24, 49, 16, 51], [7, 35, 14, 19, 8, 46], [10, 31, 9, 39, 12], [15, 20, 37, 36, 5, 29, 45], [17, 40], [26, 38, 11, 53]]
17.27s;696;[[2, 28, 22, 1, 33], [4], [6, 3, 44, 32, 40], [7, 53, 11, 14, 35], [12, 9, 25, 18, 50, 17], [26, 38, 10, 31, 39], [27, 13, 15, 20, 37, 5, 45], [29, 48, 47, 36, 21, 30], [34, 52, 54, 19, 8, 46], [43, 42, 41, 23, 24, 49, 16, 51]]
8.24s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 18, 50, 25, 31, 10], [4, 27, 13, 54, 19, 35, 7], [6, 33, 23, 24, 49, 16, 51], [15, 20, 37, 36, 5, 29, 45], [17, 44, 32, 9, 39], [26, 12, 40], [34, 52, 8, 46], [38, 11, 14, 53]]
10.76s;700;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 44, 50, 18, 25, 32], [4, 45], [6, 33, 23, 24, 49, 16, 51], [11, 38, 10, 31], [12, 39, 9, 40, 17], [26, 7, 35, 8, 46, 34], [27, 15, 20, 37, 36, 5, 29], [52, 13, 54, 19, 14, 53]]
4.62s;703;[[2, 28, 22, 6], [3, 44, 50, 18, 24, 49, 51], [4, 27, 13, 54, 19, 35, 7], [12, 39, 9, 40, 17], [15, 20, 37, 36, 47, 21], [16, 23, 41, 42, 43, 1, 33], [26, 10, 31, 25, 32], [30, 48, 5, 29, 45], [34, 52, 8, 46], [38, 11, 14, 53]]
13.75s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 18, 50, 25, 31, 10], [4, 52, 8, 46, 34], [6, 33, 23, 24, 49, 16, 51], [12, 39, 9, 32, 44], [15, 20, 37, 36, 5, 29, 45], [17, 40], [26, 7, 35, 19, 54, 13, 27], [38, 11, 14, 53]]
17.28s;701;[[1, 23, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 52, 8, 46, 34], [6, 33], [10, 31, 9, 39, 12], [15, 20, 37, 36, 5, 29, 45], [17, 3, 44, 32, 40], [25, 50, 18, 24, 49, 16, 51], [26, 7, 35, 19, 54, 13, 27], [38, 11, 14, 53]]

avg_time;avg_ans;best;worst
13.05s;698.70;696;703
