elapsed;fitness;solution
44.51s;826;[[6, 96, 99, 61, 16, 86, 44, 38, 14, 43, 42, 87, 97], [10, 32, 90, 63, 64, 49, 36, 46, 47, 19, 11, 62, 88], [12, 54, 55, 25, 39, 67, 23, 56, 4, 26], [13, 95, 59, 93, 85, 91, 100, 98, 37, 92, 94], [27, 69, 1, 51, 9, 35, 71, 65, 66, 20, 30, 70, 31], [28, 76, 77, 68, 80, 24, 29, 34, 78, 81, 33, 79, 3, 50], [52, 7, 48, 82, 8, 45, 17, 84, 5, 60, 83, 18, 89], [53, 40, 21, 73, 72, 74, 75, 22, 41, 15, 57, 2, 58]]
59.66s;825;[[4, 56, 23, 67, 39, 25, 55, 54, 26], [6, 99, 61, 16, 86, 44, 38, 14, 43, 15, 42, 87], [12, 80, 68, 24, 29, 34, 78, 79, 3, 77, 76, 28], [13, 2, 57, 41, 22, 75, 74, 72, 73, 21, 40, 58, 53], [27, 88, 62, 11, 19, 82, 8, 46, 45, 17, 84, 5, 60, 83, 18, 89], [31, 10, 32, 90, 63, 64, 49, 36, 47, 48, 7, 52], [50, 33, 81, 51, 9, 35, 71, 65, 66, 20, 30, 70, 1, 69], [94, 95, 97, 92, 37, 98, 100, 91, 85, 93, 59, 96]]
55.87s;824;[[1, 50, 33, 51, 9, 81, 79, 3, 77, 76, 28], [6, 96, 99, 61, 16, 86, 38, 44, 14, 42, 87, 13], [12, 54, 55, 25, 39, 67, 23, 56, 4, 26], [18, 82, 48, 47, 46, 8, 45, 17, 84, 5, 60, 83, 89], [27, 69, 70, 30, 20, 66, 65, 71, 35, 34, 78, 29, 24, 80, 68], [31, 10, 32, 90, 63, 64, 49, 36, 19, 11, 62, 88, 7, 52], [40, 21, 73, 72, 74, 75, 22, 41, 15, 43, 57, 2, 58, 53], [59, 93, 85, 91, 100, 98, 37, 92, 97, 95, 94]]
47.45s;824;[[6, 93, 85, 61, 16, 86, 17, 84, 5, 60, 89], [13, 95, 59, 92, 97, 87, 57, 2, 58, 53], [18, 83, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 31, 27], [26, 12, 68, 80, 24, 29, 34, 78, 79, 3, 77, 76, 28], [40, 21, 72, 75, 56, 23, 67, 39, 4, 25, 55, 54], [50, 33, 81, 51, 9, 35, 71, 65, 66, 20, 30, 70, 1, 69], [52, 7, 82, 48, 47, 19, 11, 62, 88], [73, 74, 22, 41, 15, 43, 42, 14, 38, 44, 91, 100, 37, 98, 99, 96, 94]]
42.65s;827;[[6, 96, 99, 59, 93, 85, 98, 97, 95, 13], [18, 83, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 31], [21, 72, 75, 56, 23, 67, 39, 25, 55, 4, 54], [26, 12, 68, 80, 24, 29, 34, 78, 79, 3, 77, 76, 28], [27, 88, 62, 11, 19, 48, 82, 7, 52], [40, 73, 74, 22, 41, 15, 43, 38, 14, 42, 87, 57, 2, 58, 53], [50, 33, 81, 51, 9, 35, 71, 65, 66, 20, 30, 70, 1, 69], [89, 60, 5, 84, 17, 61, 16, 86, 44, 91, 100, 37, 92, 94]]
41.88s;830;[[1, 51, 9, 71, 65, 35, 34, 78, 81, 33, 50, 76, 28], [6, 96, 99, 93, 85, 91, 100, 98, 37, 92, 59, 95, 94], [12, 80, 68, 77, 3, 79, 29, 24, 55, 25, 4, 54, 26], [13, 97, 87, 42, 43, 15, 57, 2, 58, 53], [18, 60, 83, 84, 17, 86, 38, 14, 44, 16, 61, 5, 89], [27, 69, 70, 30, 20, 66, 32, 90, 63, 10, 62, 88, 31], [40, 21, 72, 56, 39, 67, 23, 75, 22, 41, 74, 73], [52, 7, 48, 19, 11, 64, 49, 36, 47, 46, 45, 8, 82]]
51.45s;824;[[1, 51, 9, 35, 65, 71, 66, 20, 30, 70, 69, 27], [6, 96, 99, 59, 93, 85, 91, 100, 98, 37, 92, 95, 94], [12, 54, 55, 25, 39, 67, 23, 75, 56, 4, 26], [13, 97, 87, 42, 43, 15, 41, 22, 74, 72, 73, 21, 40, 53], [18, 83, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 31], [28, 76, 77, 3, 68, 80, 24, 29, 34, 78, 79, 81, 33, 50], [52, 7, 82, 48, 47, 19, 11, 62, 88], [58, 2, 57, 14, 38, 44, 86, 16, 61, 5, 60, 89]]
42.79s;822;[[1, 50, 51, 9, 81, 33, 79, 3, 77, 76, 28], [6, 96, 99, 93, 85, 91, 100, 98, 37, 92, 59, 95, 94], [12, 54, 55, 25, 39, 67, 23, 75, 56, 4, 26], [13, 97, 14, 38, 44, 86, 16, 61, 5, 60, 89], [18, 83, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 31], [27, 69, 70, 30, 20, 66, 71, 65, 35, 34, 78, 29, 24, 80, 68], [52, 7, 82, 48, 47, 19, 11, 62, 88], [53, 40, 21, 73, 72, 74, 22, 41, 57, 15, 43, 42, 87, 2, 58]]
70.76s;822;[[6, 96, 99, 59, 93, 85, 98, 37, 92, 97, 95, 94], [13, 87, 42, 100, 91, 44, 38, 14, 43, 15, 57, 2, 58, 53], [18, 83, 8, 45, 17, 86, 16, 61, 84, 5, 60, 89], [26, 4, 25, 55, 54, 24, 29, 68, 80, 12, 28], [27, 69, 1, 70, 30, 20, 66, 32, 90, 63, 10, 31], [40, 21, 72, 75, 56, 39, 67, 23, 41, 22, 74, 73], [50, 33, 81, 51, 9, 71, 65, 35, 34, 78, 79, 3, 77, 76], [52, 7, 82, 48, 47, 46, 36, 49, 64, 11, 19, 62, 88]]
30.81s;831;[[1, 70, 30, 20, 66, 71, 65, 35, 9, 81, 33, 51, 50], [6, 96, 93, 98, 37, 85, 61, 16, 86, 17, 84, 5, 60], [12, 68, 80, 54, 24, 29, 34, 78, 79, 3, 77, 76, 28], [13, 87, 97, 92, 59, 99, 95, 94], [18, 82, 48, 47, 19, 11, 62, 88, 7, 52], [21, 72, 75, 56, 23, 67, 39, 25, 55, 4, 26], [27, 69, 31, 10, 32, 90, 63, 64, 49, 36, 46, 8, 45, 83, 89], [40, 73, 74, 22, 41, 15, 43, 14, 38, 44, 91, 100, 42, 57, 2, 58, 53]]
