elapsed;fitness;solution
16.24s;1639;[[7, 60, 48, 36, 13, 25], [10, 6, 37, 17, 22, 28], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [16, 3, 41, 9, 42, 61], [19, 5, 45, 27, 59, 24, 8, 49], [20, 34, 2, 30, 29, 54], [26], [39, 23, 62, 57, 51, 35, 50], [43, 38, 31, 46, 1, 18, 4, 47, 52]]
20.98s;1639;[[3, 41, 38, 9, 42], [5, 45, 27, 59, 24, 8, 49, 13], [7, 16, 43, 31, 46, 1, 18, 4, 47, 62, 52, 10], [11, 44, 15, 56, 26], [12, 6, 37, 35, 17, 28], [19, 54, 29, 30, 2, 34, 20], [22, 50, 51, 57, 23, 39], [25, 60, 36, 48, 61], [33, 21, 40, 14, 58, 32, 55, 53]]
20.00s;1636;[[5, 45, 27, 59, 24, 8, 49, 13], [6, 37, 57, 62, 52, 23, 39, 10], [7, 38, 31, 43, 46, 1, 18, 4, 47], [11, 33, 44, 56], [15, 12, 17, 35, 51, 50, 53], [16, 42, 9, 41, 3, 61], [19, 20, 34, 2, 30, 29, 54], [21, 40, 14, 58, 32, 55, 22, 28], [26, 25, 36, 48, 60]]
14.41s;1648;[[3, 41, 9, 42, 61, 7], [8, 24, 36, 48, 60], [10, 39, 23, 62, 52, 37, 6, 28], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [16, 38, 31, 43, 46, 1, 18, 4, 47], [17, 35, 51, 57, 50, 22], [19, 25, 13, 34, 54, 20, 26], [29, 30, 2, 5, 45, 27, 59, 49]]
18.68s;1639;[[5, 45, 27, 59, 24, 8], [7, 60, 48, 36, 49, 13, 25], [10, 39, 23, 62, 57, 51, 35, 22], [11, 33, 44, 15, 56], [12, 6, 37, 17, 28], [16, 42, 9, 41, 3, 61], [19, 20, 34, 2, 30, 29, 54], [21, 40, 14, 58, 32, 55, 50, 53], [26], [38, 31, 43, 46, 1, 18, 4, 47, 52]]
12.50s;1636;[[3, 41, 9, 42, 61, 7], [10, 39, 23, 62, 52, 37, 6, 12], [11, 33, 44, 15, 56], [13, 49, 8, 24, 59, 27, 45, 5, 19], [16, 38, 31, 43, 46, 1, 18, 4, 47], [20, 34, 2, 30, 29, 54], [21, 55, 32, 58, 40, 14, 57, 51, 35], [26, 25, 60, 48, 36], [28, 22, 17, 50, 53]]
16.11s;1635;[[7, 3, 41, 9, 42, 61], [10, 6, 37, 35, 50, 17, 22], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [16, 39, 23, 62, 57, 51, 28], [19, 30, 2, 5, 45, 27, 59, 34], [25, 13, 54, 29, 20, 26], [38, 31, 43, 46, 1, 18, 4, 47, 52], [49, 8, 24, 36, 48, 60]]
15.92s;1636;[[3, 41, 38, 9, 42], [5, 45, 27, 59, 24, 8, 49, 13], [7, 16, 43, 31, 46, 1, 18, 4, 47, 23], [10, 6, 37, 17, 28, 12], [11, 33, 15, 56, 26], [19, 54, 29, 30, 2, 34, 20], [21, 40, 14, 58, 32, 55, 53, 44], [22, 50, 35, 51, 57, 62, 52, 39], [25, 60, 36, 48, 61]]
14.49s;1645;[[5, 45, 27, 59, 24, 8], [6, 37, 51, 57, 62, 52, 23, 39], [7, 60, 48, 36, 49, 13, 25], [10, 47, 4, 18, 1, 46, 31, 38, 43], [11, 33, 44, 15, 56], [12, 53, 32, 58, 14, 40, 55, 21], [16, 3, 41, 9, 42, 61], [19, 20, 34, 2, 30, 29, 54], [22, 50, 35, 17, 28], [26]]
19.09s;1645;[[7, 60, 48, 36, 49, 34, 13, 20], [8, 24, 59, 27, 45, 5, 19], [10, 47, 4, 18, 1, 46, 43, 31, 38], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [16, 42, 9, 41, 3, 61], [17, 35, 51, 57, 50, 22], [25, 2, 30, 29, 54], [26], [28, 6, 37, 52, 62, 23, 39]]
36.41s;1634;[[5, 45, 27, 59, 24, 8, 49, 13], [7, 38, 31, 43, 46, 1, 18, 4, 47], [10, 6, 37, 17, 28, 12], [11, 33, 44, 15, 56], [16, 42, 9, 41, 3, 61], [20, 34, 2, 30, 29, 54], [21, 40, 14, 50, 58, 32, 55, 53], [22, 35, 51, 57, 62, 52, 23, 39], [26, 19, 25, 36, 48, 60]]
23.44s;1637;[[5, 45, 27, 59, 24, 8], [7, 60, 48, 36, 49, 13, 25, 19], [10, 39, 23, 62, 57, 51, 35, 22], [11, 33, 44, 15, 56], [12, 6, 37, 17, 28], [16, 3, 41, 9, 42, 61], [20, 34, 2, 30, 29, 54], [21, 55, 32, 58, 40, 14, 50, 53], [26], [38, 31, 43, 46, 1, 18, 4, 47, 52]]
16.17s;1638;[[5, 45, 27, 59, 24, 8, 13], [7, 3, 41, 9, 42, 26], [10, 39, 23, 52, 62, 57, 51, 35, 53], [11, 33, 44, 15, 56], [12, 6, 37, 17, 28], [16, 38, 31, 43, 46, 1, 18, 4, 47], [19, 25, 60, 49, 36, 48, 61], [20, 34, 2, 30, 29, 54], [21, 55, 32, 40, 14, 58, 50, 22]]
17.13s;1634;[[3, 41, 9, 42, 61, 7], [5, 45, 27, 59, 24, 8, 49, 13], [6, 37, 51, 57, 62, 52, 23, 39], [10, 17, 35, 50, 22, 28], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [16, 43, 38, 31, 46, 1, 18, 4, 47], [19, 20, 34, 2, 30, 29, 54], [26, 25, 48, 36, 60]]
12.91s;1639;[[7, 60, 48, 36, 49, 34, 20], [8, 24, 59, 27, 45, 5, 19], [11, 33, 44, 56], [12, 53, 55, 32, 58, 14, 40, 21], [15, 10, 6, 37, 17, 22, 28], [16, 3, 41, 9, 42, 61], [25, 13, 2, 30, 29, 54], [26], [38, 31, 43, 46, 1, 18, 4, 47, 52], [39, 23, 62, 57, 51, 35, 50]]
20.99s;1636;[[3, 41, 9, 42, 61, 7], [5, 45, 27, 59, 24, 8, 49, 13], [10, 39, 23, 62, 52, 37, 6, 12], [11, 33, 44, 56], [15, 28, 22, 50, 58, 32, 55, 53], [16, 43, 38, 31, 46, 1, 18, 4, 47], [17, 35, 51, 57, 14, 40, 21], [19, 54, 29, 30, 2, 34, 20], [26, 25, 60, 36, 48]]
20.67s;1639;[[5, 45, 27, 59, 24, 8, 49, 13], [7, 16, 9, 41, 3, 61], [10, 39, 23, 62, 52, 37, 6, 12], [11, 33, 44, 56], [15, 28, 22, 17, 50, 53], [19, 54, 29, 30, 2, 34, 20], [21, 55, 32, 58, 40, 14, 57, 51, 35], [26, 25, 36, 48, 60], [42, 38, 31, 43, 46, 1, 18, 4, 47]]
21.17s;1631;[[5, 45, 27, 59, 24, 8, 7], [6, 37, 57, 62, 47, 4, 23, 39], [9, 38, 31, 43, 46, 1, 18, 52], [10, 61, 60, 25, 19, 26], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [13, 49, 36, 48, 3, 41, 42, 16], [20, 34, 2, 30, 29, 54], [22, 50, 51, 35, 17, 28]]
20.09s;1646;[[3, 41, 38, 31, 9, 42], [7, 16, 43, 46, 1, 18, 4, 47, 62, 37], [10, 39, 23, 52, 6, 28, 12], [11, 44, 15, 56, 26], [17, 35, 51, 57, 50, 22], [19, 5, 45, 27, 59, 24, 8, 49], [20, 34, 2, 30, 29, 54], [25, 13, 60, 36, 48, 61], [33, 21, 40, 14, 58, 32, 55, 53]]
19.48s;1630;[[5, 45, 27, 59, 24, 8, 49, 13], [6, 37, 35, 51, 57, 62, 23, 39], [7, 16, 48, 36, 60, 25], [10, 42, 9, 41, 3, 61], [11, 44, 15, 56, 26], [12, 17, 50, 22, 28], [19, 54, 29, 30, 2, 34, 20], [33, 21, 40, 14, 58, 32, 55, 53], [38, 31, 43, 46, 1, 18, 4, 47, 52]]

avg_time;avg_ans;best;worst
18.84s;1638.10;1630;1648
