elapsed;fitness;solution
18.83s;1496;[[10, 61, 21, 51, 19, 52, 39], [15, 47, 9, 34, 22], [18, 1, 20, 7, 53, 38, 57, 37], [23, 11, 17, 43, 24, 12, 54, 58, 14, 41], [25, 35, 6, 26, 33, 2, 62, 42], [28, 29], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [45, 36, 27, 50], [48, 32, 13, 55, 5, 60]]
26.22s;1506;[[5, 55, 13, 32, 48], [10, 61, 62, 33, 26, 6, 35, 25, 39], [15, 47, 9, 34, 22], [18, 50, 1, 45], [27, 36, 20, 7, 11, 57, 38, 53], [28, 29], [30, 8, 59, 46, 56, 49], [31, 4, 3, 40, 16, 44, 60], [37, 23, 17, 24, 43, 12, 54, 58, 14, 41], [42, 2, 21, 51, 19, 52]]
16.38s;1507;[[1, 27, 36, 20, 45], [15, 47, 9, 34, 22], [18, 50, 7, 23, 53, 38, 10, 37], [25, 35, 26, 6, 12, 54, 41, 21, 62, 39], [28, 29], [30, 8, 59, 46, 56, 49], [31, 4, 3, 40, 16, 44], [42, 2, 33, 51, 19, 52], [48, 32, 13, 55, 5, 60], [57, 11, 17, 24, 43, 58, 14, 61]]
11.46s;1534;[[4, 3, 40, 16, 44, 60], [5, 55, 13, 32, 48], [9, 42, 10, 7, 20, 1, 18], [15, 47, 19, 52, 21, 2, 62], [22, 39, 51, 33, 26, 61], [28, 29], [30, 8, 59, 46, 56, 49, 31], [34, 25, 35, 6, 54, 12, 58, 14, 41], [37, 23, 11, 17, 43, 24, 57, 38, 53], [45, 36, 27, 50]]
19.98s;1519;[[4, 3, 40, 16, 44], [11, 17, 24, 43, 12, 54, 58, 14, 41, 61], [15, 47, 9, 34, 22], [18, 27, 36, 7, 23, 53, 57], [19, 25, 51, 21, 2, 62, 39], [20, 45, 1, 50], [28, 29], [30, 8, 59, 46, 56, 49, 31], [37, 10, 38, 6, 35, 26, 33, 52, 42], [48, 32, 13, 55, 5, 60]]
18.96s;1497;[[1, 27, 36, 20, 45], [5, 55, 13, 32, 48], [10, 61, 2, 21, 19, 52, 42], [15, 47, 9, 34, 22], [18, 50, 7, 53, 38, 57, 37], [23, 11, 17, 43, 24, 12, 54, 58, 14, 41], [25, 35, 6, 26, 33, 51, 62, 39], [28, 29], [30, 8, 59, 46, 56, 49], [31, 4, 3, 40, 16, 44, 60]]
13.61s;1504;[[4, 3, 40, 16, 44, 60], [5, 55, 13, 32, 48], [10, 61, 62, 33, 26, 6, 35, 25, 39], [15, 47, 9, 34, 22], [18, 50, 1, 45], [27, 36, 20, 7, 23, 11, 17, 24, 43, 38, 37], [28, 29], [30, 8, 59, 46, 56, 49, 31], [41, 54, 12, 58, 14, 57, 53], [42, 2, 21, 51, 19, 52]]
15.60s;1506;[[15, 47, 9, 34, 22], [18, 1, 20, 7, 23, 53, 38, 10, 37], [25, 35, 26, 6, 12, 54, 41, 33, 2, 62], [28, 29], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [39, 52, 19, 51, 21, 42], [45, 36, 27, 50], [48, 32, 13, 55, 5, 60], [57, 11, 17, 43, 24, 58, 14, 61]]
6.28s;1544;[[1, 50, 18], [10, 14, 58, 12, 54, 41, 61, 42], [22, 62, 2, 21, 19, 34], [27, 36, 7, 20, 45], [28, 29, 55, 13, 32], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [37, 38, 53, 23, 11, 17, 43, 24, 57], [39, 25, 35, 6, 26, 33, 51, 52], [47, 9, 15, 5, 60, 48]]
14.57s;1537;[[1, 50, 18], [4, 3, 40, 16, 44], [19, 51, 21, 2, 62, 22], [23, 11, 17, 43, 24, 14, 58, 12, 54, 41], [27, 36, 7, 20, 45], [28, 29, 13, 55, 32], [30, 8, 46, 59, 56, 49, 31], [34, 25, 35, 6, 26, 33, 52, 39], [37, 10, 53, 38, 57, 61, 42], [47, 9, 15, 5, 60, 48]]
