elapsed;fitness;solution
1.30s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.97s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.51s;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 22, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.56s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.54s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 22, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.57s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.56s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.64s;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 22, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.44s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.68s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.48s;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.45s;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 22, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.49s;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.76s;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.60s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.66s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.53s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.81s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.61s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.43s;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]

avg_time;avg_ans;best;worst
0.63s;835.00;835;835
