elapsed;fitness;solution
37.06s;1425;[[6, 25, 29, 33], [9, 54, 58, 2, 63, 47, 46, 8, 16, 60], [10, 41, 56, 52, 13, 61, 24, 32], [15, 11, 57, 30, 3, 53, 45], [17, 1, 27, 14, 35, 26, 21, 7, 40, 36, 39, 44], [18, 22, 12, 28, 43, 38], [19, 62, 48], [20, 23, 37, 59, 31, 50, 49, 55], [42, 4, 5, 34, 51]]
36.48s;1418;[[3, 62, 48], [4, 5, 50, 31, 59, 37, 23], [6, 25, 29, 33], [10, 41, 13, 32, 24, 61, 52, 56], [15, 11, 57, 27, 14, 30, 53, 45], [17, 1, 35, 26, 21, 7, 40, 36, 39, 44, 49, 55], [18, 22, 12, 28, 43, 38], [20, 19, 51, 34, 9, 42], [54, 58, 2, 63, 47, 46, 8, 16, 60]]
36.41s;1419;[[1, 27, 35, 26, 21, 7, 40, 36, 39, 44, 49, 55, 37, 23], [6, 20, 51, 19, 42], [9, 34, 4, 5, 50, 31, 59], [10, 41, 56, 52, 13, 61, 24, 32], [11, 57, 17, 14, 30, 15], [18, 22, 12, 28, 43, 38], [25, 29, 48, 33], [45, 53, 3, 62], [54, 58, 2, 63, 47, 46, 8, 16, 60]]
37.67s;1424;[[4, 5, 50, 31, 59, 37, 23], [6, 25, 29, 33], [9, 54, 58, 2, 63, 47, 46, 8, 16, 60], [10, 41, 13, 32, 24, 61, 52, 56], [15, 57, 17, 1, 30, 3, 53], [18, 22, 12, 28, 43, 38], [20, 51, 34, 19, 42], [27, 14, 35, 26, 21, 7, 36, 40, 39, 44, 49, 55], [45, 11, 62, 48]]
36.83s;1418;[[6, 20, 51, 19, 42], [9, 34, 4, 54, 5, 37, 23], [10, 41, 13, 24, 61, 52, 56], [11, 57, 17, 1, 27, 14, 30], [15, 53, 3, 62], [18, 22, 12, 28, 43, 38], [25, 29, 45, 48, 33], [32, 60, 16, 8, 46, 47, 63, 2, 58, 31, 59], [35, 26, 21, 7, 44, 39, 40, 36, 50, 49, 55]]
36.29s;1401;[[4, 5, 50, 31, 59, 37, 23], [6, 25, 29], [9, 54, 58, 2, 63, 47, 46, 8, 16, 60, 41], [10, 56, 52, 13, 61, 24, 32, 42], [15, 11, 57, 12, 22, 18], [17, 1, 27, 14, 28, 43, 38], [20, 19, 51, 3, 53], [33, 62, 48], [34, 55, 49, 44, 39, 36, 40, 7, 21, 26, 35, 30, 45]]
36.37s;1429;[[6, 20, 51, 19, 42], [9, 4, 5, 50, 31, 37, 23], [10, 41, 13, 61, 24, 16, 60, 52, 56], [14, 35, 26, 21, 7, 40, 36, 39, 44, 49, 55, 59], [15, 11, 57, 17, 1, 27, 30, 45], [18, 22, 12, 28, 43, 38], [25, 29, 33, 48], [32, 8, 46, 47, 63, 2, 58, 54, 34], [53, 3, 62]]
36.36s;1425;[[4, 5, 34, 51, 20], [6, 25, 29, 33], [9, 54, 58, 2, 63, 47, 46, 8, 16, 60], [10, 41, 13, 32, 24, 61, 52, 56], [15, 11, 57, 30, 3, 53, 45], [17, 1, 35, 26, 21, 7, 36, 40, 39, 44, 14, 27], [18, 22, 12, 28, 43, 38], [23, 37, 59, 31, 50, 49, 55, 48], [42, 19, 62]]
36.37s;1426;[[6, 20, 51, 19, 42], [8, 46, 47, 63, 2, 58, 50, 31, 59], [9, 34, 4, 54, 5, 37, 23], [10, 41, 13, 32, 60, 16, 24, 61, 52, 56], [11, 57, 17, 1, 30, 15], [18, 22, 12, 28, 43, 38], [25, 29, 48, 33], [27, 14, 35, 26, 21, 7, 40, 36, 39, 44, 49, 55], [45, 53, 3, 62]]
36.64s;1423;[[1, 27, 35, 26, 21, 7, 40, 36, 39, 44, 49, 55, 37, 23], [6, 25, 29, 11, 15, 45], [9, 54, 58, 2, 63, 47, 46, 8, 16, 60], [10, 41, 13, 32, 24, 61, 52, 56], [18, 22, 12, 28, 43, 38], [20, 51, 19, 42], [33, 62, 48], [34, 4, 5, 50, 31, 59], [53, 3, 30, 14, 17, 57]]
36.32s;1420;[[3, 62, 48], [6, 25, 29, 33], [8, 46, 47, 63, 2, 58, 50, 31, 59], [9, 34, 4, 54, 5, 37, 23], [10, 41, 13, 32, 60, 16, 24, 61, 52, 56], [15, 11, 57, 27, 14, 30, 53, 45], [17, 1, 35, 26, 21, 7, 36, 40, 39, 44, 49, 55], [18, 22, 12, 28, 43, 38], [20, 51, 19, 42]]
36.56s;1426;[[6, 20, 51, 19, 42], [9, 54, 5, 4, 34, 23], [10, 41, 13, 24, 61, 52, 56], [15, 57, 11, 29, 25], [17, 1, 14, 30, 3, 53, 45], [18, 22, 12, 28, 43, 38], [27, 35, 26, 21, 7, 44, 39, 36, 40, 50, 49, 55], [32, 60, 16, 8, 46, 47, 63, 2, 58, 31, 59, 37], [33, 48, 62]]
