elapsed;fitness;solution
203.69s;1090;[[1, 20, 66, 71, 65, 35, 34, 78], [4, 39, 23, 67, 25, 55], [6, 99, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 76, 28], [13, 97, 59, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [26, 54, 24, 29, 79, 3, 77], [27, 69, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [40, 21, 72, 56, 75, 41, 22, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [61, 16, 86, 38, 44, 96], [92, 37, 98, 100, 91, 85, 93]]
202.21s;1090;[[1, 51, 9, 81, 33, 50], [3, 79, 29, 24, 54, 4, 26], [5, 84, 17, 45, 83, 60, 89], [6, 96, 93, 85, 59], [12, 80, 68, 77, 76, 28], [13, 97, 92, 98, 37, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 75, 41, 22, 74, 73, 58], [27, 20, 66, 71, 65, 35, 34, 78], [31, 10, 63, 90, 32, 30, 70, 69], [40, 56, 23, 67, 39, 25, 55], [52, 7, 19, 47, 48, 82], [53, 2, 57, 15, 43, 38, 14, 42, 87], [99, 61, 16, 86, 44, 91, 100]]
202.69s;1086;[[4, 39, 67, 23, 56], [6, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 76, 28], [13, 95, 97, 92, 59, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [20, 66, 71, 65, 35, 34, 78], [21, 72, 74, 75, 22, 41, 73, 40], [26, 54, 55, 25, 24, 29, 79, 3, 77], [27, 69, 1, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [37, 100, 85, 93, 99, 96], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [61, 16, 86, 38, 44, 91, 98]]
200.28s;1102;[[6, 91, 44, 38, 86, 16, 61], [12, 54, 55, 25, 39, 4, 26], [13, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [27, 1, 20, 51, 9, 81, 33, 50], [28, 76, 77, 3, 29, 24, 80, 68], [31, 10, 63, 90, 32, 30, 70, 69], [40, 21, 56, 67, 23, 75, 53], [52, 7, 19, 47, 48, 82], [58, 2, 57, 43, 15, 41, 22, 74, 72, 73], [59, 85, 93, 99, 96], [60, 83, 45, 17, 84, 5, 89], [66, 71, 65, 35, 34, 78, 79], [87, 42, 14, 100, 37, 98, 92, 97]]
200.39s;1100;[[1, 20, 66, 71, 65, 35, 34, 78], [2, 57, 15, 43, 42, 14, 38, 44, 91, 100], [4, 55, 25, 39, 67, 23], [5, 93, 85, 98, 37], [6, 96, 99, 59, 92, 97, 87], [12, 80, 68, 29, 24, 54, 26], [18, 8, 45, 46, 36, 49, 64, 11, 88], [27, 69, 70, 30, 51, 9, 81, 33], [28, 76, 77, 3, 79, 50], [31, 10, 32, 90, 63, 62], [40, 21, 72, 56, 75, 22, 41, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 13, 95, 94], [61, 16, 86, 17, 84, 83, 60, 89]]
202.39s;1092;[[3, 79, 78, 34, 29, 24, 54, 26], [4, 39, 23, 67, 25, 55], [6, 96, 99, 5, 84, 17, 45, 83, 60, 89], [12, 80, 68, 77, 76, 28], [13, 87, 97, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 56, 75, 22, 41, 74, 73, 40], [27, 1, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70], [42, 14, 38, 43, 15, 57, 2, 58, 53], [51, 9, 35, 65, 71, 66, 20, 69], [52, 7, 19, 47, 48, 82], [59, 85, 100, 98, 37, 92], [61, 16, 86, 44, 91, 93]]
202.61s;1087;[[3, 78, 34, 35, 71, 65, 66, 20, 70], [4, 39, 67, 23, 56], [6, 85, 100, 98, 97, 13], [18, 8, 46, 36, 49, 64, 11, 62, 88], [26, 54, 55, 25, 24, 29, 79, 77, 76], [27, 69, 1, 51, 9, 81, 33, 50], [28, 12, 80, 68], [30, 32, 90, 63, 10, 31], [40, 21, 72, 75, 22, 41, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [61, 16, 86, 38, 44, 91, 37, 92], [89, 60, 83, 45, 17, 84, 5, 93], [94, 95, 59, 99, 96]]
202.28s;1094;[[1, 51, 9, 81, 33, 79, 50], [2, 57, 15, 43, 38, 14, 42, 87], [4, 39, 67, 25, 55, 54], [6, 99, 93, 85, 59], [8, 46, 36, 49, 64, 11, 62, 88, 27], [12, 68, 3, 77, 76, 28], [13, 97, 92, 100, 37, 95, 94], [18, 83, 45, 17, 84, 5, 60, 89], [20, 66, 71, 65, 35, 34, 78, 29, 24, 80], [26, 56, 23, 75, 41, 22, 74, 40], [31, 10, 63, 90, 32, 30, 70, 69], [52, 7, 19, 47, 48, 82], [53, 21, 72, 73, 58], [96, 61, 16, 86, 44, 91, 98]]
201.04s;1093;[[1, 20, 66, 65, 71, 35, 34, 78], [4, 55, 25, 39, 67, 23], [5, 84, 17, 45, 83, 60, 89], [6, 96, 93, 16, 86, 61, 99], [12, 68, 80, 26, 53], [13, 87, 97, 95, 94], [18, 8, 46, 36, 49, 64, 11, 62, 88], [21, 72, 56, 75, 22, 41, 74, 73, 40], [27, 69, 51, 9, 81, 33, 50], [28, 76, 77, 3, 79, 29, 24, 54], [31, 10, 63, 90, 32, 30, 70], [42, 14, 44, 38, 43, 15, 57, 2, 58], [52, 7, 19, 47, 48, 82], [59, 85, 91, 100, 98, 37, 92]]
200.79s;1091;[[1, 20, 66, 71, 65, 35, 34, 78], [4, 39, 23, 67, 25, 55], [5, 61, 84, 17, 45, 83, 60, 89], [6, 16, 86, 38, 44, 91, 100, 92], [12, 80, 68, 28], [13, 94, 95, 59, 96], [18, 8, 46, 36, 49, 64, 11, 62, 88], [26, 54, 24, 29, 79, 3, 77, 76], [27, 51, 9, 81, 33, 50], [31, 10, 63, 90, 32, 30, 70, 69], [40, 21, 72, 56, 75, 41, 22, 74, 73], [52, 7, 19, 47, 48, 82], [53, 58, 2, 57, 15, 43, 14, 42, 87], [97, 37, 98, 85, 93, 99]]
