elapsed;fitness;solution
39.70s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 44, 50, 18, 25, 32], [4, 27, 13, 54, 19, 35, 7], [6, 33, 23, 24, 49, 16, 51], [12, 40, 17], [15, 20, 37, 36, 5, 29, 45], [26, 10, 31, 9, 39], [34, 52, 8, 46], [38, 11, 14, 53]]
39.92s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [3, 44, 32, 9, 39], [4, 27, 13, 54, 19, 35, 7], [6, 33, 23, 24, 49, 16, 51], [10, 31, 25, 18, 50], [15, 20, 37, 36, 5, 29, 45], [17, 40, 12, 26], [34, 52, 8, 46], [38, 11, 14, 53]]
39.65s;698;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 46, 26], [7, 53, 11, 14, 35], [8, 19, 54, 13, 27, 52, 34], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 21], [17, 3, 44, 32, 40], [30, 48, 5, 29, 45]]
39.23s;698;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 34, 46], [6, 33, 23, 24, 49, 16, 51], [7, 53, 11, 14, 35], [8, 19, 54, 13, 27, 52], [9, 25, 18, 50, 32], [12, 40, 44, 3, 17], [15, 20, 37, 36, 5, 29, 45], [26, 38, 10, 31, 39]]
39.20s;698;[[1, 43, 42, 41, 23, 16, 51], [2, 28, 22, 33, 6], [4, 34, 46], [7, 53, 11, 14, 35], [9, 25, 50, 18, 24, 49], [12, 39, 31, 10, 38], [15, 20, 37, 5, 29, 45], [17, 3, 44, 32, 40], [26, 8, 19, 54, 13, 27, 52], [30, 21, 36, 47, 48]]
39.54s;701;[[2, 22, 28, 21, 48], [3, 32, 25, 9, 40], [4, 30, 45, 52, 34], [6, 33, 1, 43, 42, 41, 23], [7, 53, 11, 14, 35], [12, 39, 31, 10, 38], [15, 20, 37, 36, 47, 5, 29], [17, 26], [27, 13, 54, 19, 8, 46], [44, 50, 18, 24, 49, 16, 51]]
39.23s;699;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 27, 13, 54, 19, 35, 7], [6, 33, 23, 24, 49, 16, 51], [10, 31, 25, 9, 39], [15, 20, 37, 36, 5, 29, 45], [17, 3, 44, 18, 50, 32], [26, 12, 40], [34, 52, 8, 46], [38, 11, 14, 53]]
39.24s;700;[[3, 44, 50, 18, 24, 49, 51], [4, 45, 29, 48, 30], [5, 47, 36, 37, 20, 15, 27], [6, 2, 22, 28, 21], [7, 35, 53, 11, 38], [8, 14, 19, 54, 13, 52], [12, 39, 9, 40, 17], [16, 23, 41, 42, 43, 1, 33], [26, 10, 31, 25, 32], [34, 46]]
39.09s;698;[[1, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 34, 46], [6, 33, 23, 24, 49, 16, 51], [7, 53, 11, 14, 35], [8, 19, 54, 13, 27, 52], [9, 25, 18, 50, 32], [12, 40, 44, 3, 17], [26, 38, 10, 31, 39], [29, 5, 36, 37, 20, 15, 45]]
39.17s;698;[[1, 23, 43, 41, 42, 22, 28], [2, 21, 47, 48, 30], [4, 27, 13, 54, 19, 35, 7], [6, 33, 51], [10, 31, 25, 9, 39], [16, 49, 24, 18, 50, 32], [17, 3, 44, 40, 12, 26], [29, 5, 36, 37, 20, 15, 45], [34, 52, 8, 46], [38, 11, 14, 53]]
