elapsed;fitness;solution
26.66s;846;[[4, 52, 27, 13, 54, 46, 34], [6, 16, 49, 24, 18, 55, 25, 50, 51], [7, 14, 59, 19, 8, 67], [12, 40, 32, 44, 3, 17], [26, 58, 10, 31, 9, 39, 72], [30, 48, 47, 36, 69, 21, 74, 75], [33, 63, 23, 56, 41, 42, 43, 1, 73], [35, 53, 11, 66, 65, 38], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [62, 22, 64, 61, 28, 2, 68]]
25.94s;840;[[2, 28, 61, 21, 48, 30], [4, 27, 13, 52, 34, 67], [5, 37, 20, 70, 60, 71, 69, 36, 47, 74], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 65, 38, 10, 58, 26], [11, 66, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 32, 9, 39, 40], [45, 29, 15, 57, 54, 19, 8, 46], [68, 62, 22, 64, 42, 41, 43, 1, 73], [75]]
25.32s;852;[[6, 16, 49, 24, 18, 55, 25, 50], [7, 53, 14, 59, 8, 46], [11, 66, 65, 38, 26], [12, 72, 39, 9, 31, 10, 58], [17, 40, 32, 44, 3, 51], [30, 48, 5, 15, 57, 13, 54, 19, 35], [33, 62, 22, 61, 28, 2, 68], [34, 52, 27, 29, 45, 4, 75], [47, 36, 37, 20, 70, 60, 71, 69, 21, 74], [63, 23, 56, 41, 64, 42, 43, 1, 73], [67]]
25.36s;841;[[1, 43, 42, 64, 41, 56, 23, 63], [4, 45, 27, 52, 34, 67], [6, 51, 3, 44, 32, 40, 17], [7, 35, 14, 59, 19, 8, 46], [12, 39, 31, 10, 58, 26], [16, 49, 24, 18, 50, 55, 25, 9, 72], [21, 61, 69, 36, 71, 60, 70, 20, 37, 29], [30, 48, 47, 5, 15, 57, 13, 54], [33, 73, 62, 22, 28, 74, 2, 68], [38, 65, 66, 11, 53], [75]]
25.59s;835;[[2, 28, 61, 69, 21, 74, 30], [4, 27, 52, 46, 67], [5, 37, 20, 70, 60, 71, 36, 47, 48], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 11, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 40, 32, 9, 39], [26, 58, 10, 38, 65, 66], [34, 8, 19, 54, 13, 57, 15, 29, 45], [62, 22, 64, 42, 41, 43, 1, 73, 68], [75]]
25.43s;845;[[4, 45, 29, 34, 46, 67], [5, 37, 71, 60, 70, 20, 15, 57, 13, 27], [6, 51, 3, 44, 32, 40, 17], [7, 14, 59, 19, 54, 8, 52], [9, 25, 55, 50, 18, 24, 49, 16], [12, 72, 39, 31, 10, 58, 26], [33, 62, 22, 61, 28, 2, 68], [35, 53, 11, 66, 65, 38], [63, 23, 56, 41, 64, 42, 43, 1, 73], [74, 21, 69, 36, 47, 48, 30, 75]]
25.50s;833;[[4, 45, 27, 52, 34, 67], [6, 33, 63, 23, 56, 24, 49, 16], [10, 31, 25, 55, 18, 50, 40], [11, 66, 65, 38, 58], [12, 72, 39, 9, 32, 44, 3, 17], [26, 7, 53, 14, 59, 19, 35], [29, 5, 37, 20, 70, 60, 71, 69, 36, 47], [30, 48, 15, 57, 13, 54, 8, 46], [51, 73, 1, 43, 41, 42, 64, 22, 62], [74, 21, 61, 28, 2, 68, 75]]
25.30s;838;[[2, 74, 21, 36, 47, 48, 30], [5, 37, 20, 70, 60, 71, 69, 61, 28], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 11, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [15, 57, 13, 54, 19, 8, 46, 67], [17, 32, 9, 39, 40], [26, 58, 10, 38, 65, 66], [34, 52, 27, 29, 45, 4, 75], [62, 22, 64, 42, 41, 43, 1, 73, 68]]
25.33s;847;[[4, 45, 27, 52, 34, 67], [6, 51, 16, 49, 24, 18, 50, 55, 25], [7, 53, 11, 66, 65, 26], [12, 72, 39, 31, 10, 38, 58], [13, 57, 15, 20, 70, 60, 71, 37, 5, 29], [17, 3, 44, 32, 9, 40], [33, 62, 22, 61, 28, 2, 68], [35, 14, 59, 54, 19, 8, 46], [63, 23, 56, 41, 64, 42, 43, 1, 73], [74, 21, 69, 36, 47, 48, 30, 75]]
25.36s;844;[[4, 27, 15, 57, 13, 54, 52, 34], [6, 33, 62, 22, 61, 28, 75], [7, 35, 14, 59, 19, 8, 46], [12, 72, 31, 10, 58, 26, 67], [16, 49, 24, 18, 55, 25, 50, 32], [17, 40, 39, 9, 44, 3, 51], [30, 48, 47, 21, 74, 2, 68], [36, 69, 71, 60, 70, 20, 37, 5, 29, 45], [38, 65, 66, 11, 53], [63, 23, 56, 41, 64, 42, 43, 1, 73]]
25.62s;832;[[4, 52, 46, 34, 67], [6, 33, 63, 23, 56, 24, 49, 16], [7, 53, 65, 38, 10, 58, 26], [8, 19, 54, 13, 57, 15, 5, 29, 45], [11, 66, 59, 14, 35], [12, 72, 31, 25, 55, 18, 50, 44, 3, 51], [17, 32, 9, 39, 40], [27, 37, 20, 70, 60, 71, 69, 36, 47, 48], [30, 74, 21, 61, 28, 2, 68], [62, 22, 64, 42, 41, 43, 1, 73], [75]]
25.35s;841;[[2, 28, 61, 69, 21, 74, 30], [5, 37, 20, 70, 60, 71, 36, 47, 48], [6, 33, 63, 23, 56, 24, 49, 16], [7, 11, 65, 38, 10, 31, 72], [8, 35, 53, 14, 59, 66], [12, 25, 55, 18, 50, 32, 44, 3, 51], [17, 40, 9, 39, 58, 26], [45, 29, 15, 57, 13, 54, 19, 46], [67, 34, 52, 27, 4, 75], [68, 62, 22, 64, 42, 41, 43, 1, 73]]
25.17s;843;[[4, 48, 47, 36, 69, 21, 30], [6, 33, 16, 49, 24, 44, 3, 51], [7, 35, 53, 14, 59, 19, 8], [9, 25, 55, 18, 50, 32, 17], [11, 66, 65, 38, 26], [12, 72, 58, 10, 31, 39, 40], [34, 52, 27, 13, 54, 46, 67], [45, 29, 5, 37, 71, 60, 70, 20, 15, 57], [63, 23, 56, 41, 64, 42, 43, 1, 73], [74, 28, 61, 22, 62, 2, 68, 75]]
