elapsed;fitness;solution
14.54s;628;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 36, 69, 61, 21, 47, 48, 30], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 74, 2, 68, 75], [12, 58, 72, 39, 9, 31, 10, 38, 65, 66, 11, 7, 26], [17, 40, 3, 44, 32, 50, 25, 55, 18, 24, 49, 56, 23, 63, 16, 51], [46, 8, 35, 53, 14, 59, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
13.85s;629;[[6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [30, 48, 21, 47, 36, 37, 20, 70, 60, 71, 69, 61, 28, 74, 2, 68], [34, 46, 8, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52, 4, 75]]
13.92s;628;[[6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 66, 11, 59, 14, 53, 35, 7, 67], [30, 48, 47, 36, 37, 20, 70, 60, 71, 69, 21, 61, 28, 74, 2, 68], [34, 46, 8, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52, 4, 75]]
13.75s;634;[[4, 52, 27, 45, 29, 15, 57, 13, 54, 19, 8, 46, 34, 67], [6, 33, 73, 1, 62, 28, 22, 64, 42, 43, 41, 56, 23, 49, 63, 16, 51], [7, 35, 53, 14, 59, 11, 66, 65, 38, 10, 58, 26], [12, 72, 39, 9, 31, 55, 25, 50, 18, 24, 3, 44, 32, 40, 17], [68, 2, 74, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 47, 48, 30, 75]]
13.74s;630;[[4, 52, 27, 45, 29, 15, 57, 13, 54, 19, 35, 8, 46, 34, 67], [6, 33, 1, 73, 62, 28, 22, 64, 42, 43, 41, 56, 23, 63, 16, 51], [7, 53, 14, 59, 66, 11, 65, 38, 10, 58, 12, 26], [17, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 72, 39, 9, 40], [30, 48, 47, 5, 37, 20, 70, 60, 71, 36, 69, 61, 21, 74, 2, 68, 75]]
13.83s;631;[[6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [17, 3, 44, 32, 50, 18, 55, 25, 31, 72, 39, 9, 40, 12, 26], [30, 48, 47, 36, 37, 20, 70, 60, 71, 69, 21, 61, 28, 74, 2, 68], [46, 8, 35, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52, 34, 4, 75], [58, 10, 38, 65, 11, 66, 59, 14, 53, 7, 67]]
13.98s;628;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 36, 69, 61, 21, 47, 48, 30], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 74, 2, 68, 75], [12, 58, 72, 39, 9, 31, 10, 38, 65, 66, 11, 7, 26], [17, 40, 3, 44, 32, 50, 25, 55, 18, 24, 49, 56, 23, 63, 16, 51], [34, 52, 27, 15, 57, 13, 54, 19, 59, 14, 53, 35, 8, 46, 67]]
14.23s;635;[[4, 52, 27, 45, 29, 15, 57, 13, 54, 19, 35, 8, 46, 34, 67], [6, 33, 63, 1, 73, 62, 28, 22, 64, 42, 43, 41, 56, 23, 16, 51], [7, 53, 14, 59, 11, 66, 65, 38, 10, 58, 12, 26], [17, 40, 32, 44, 3, 49, 24, 18, 50, 25, 55, 31, 9, 39, 72], [68, 2, 74, 21, 61, 69, 36, 71, 60, 70, 20, 37, 5, 47, 48, 30, 75]]
13.88s;631;[[4, 30, 48, 21, 47, 36, 37, 5, 29, 45, 27, 52, 34], [6, 33, 63, 1, 73, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [46, 8, 19, 54, 13, 57, 15, 20, 70, 60, 71, 69, 61, 28, 74, 2, 68, 75]]
13.97s;630;[[2, 74, 21, 61, 28, 62, 22, 64, 42, 41, 43, 1, 73, 33, 6], [4, 45, 29, 5, 37, 20, 70, 60, 71, 69, 36, 47, 48, 30, 68, 75], [7, 11, 66, 65, 38, 10, 31, 55, 25, 9, 39, 72, 58, 26], [12, 40, 3, 44, 32, 50, 18, 24, 49, 56, 23, 63, 16, 51, 17], [46, 8, 35, 53, 14, 59, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
13.82s;629;[[4, 45, 29, 5, 37, 20, 70, 60, 71, 36, 69, 61, 21, 47, 48, 30], [6, 33, 73, 1, 43, 41, 42, 64, 22, 62, 28, 74, 2, 68, 75], [7, 53, 11, 66, 65, 38, 10, 31, 9, 39, 72, 58, 12], [17, 40, 3, 44, 32, 50, 25, 55, 18, 24, 49, 56, 23, 63, 16, 51], [26, 46, 8, 35, 14, 59, 19, 54, 13, 57, 15, 27, 52, 34, 67]]
13.74s;630;[[6, 33, 73, 1, 62, 22, 64, 42, 43, 41, 56, 23, 24, 49, 63, 16, 51], [12, 40, 9, 39, 72, 10, 31, 25, 55, 18, 50, 32, 44, 3, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [30, 48, 47, 36, 37, 20, 70, 60, 71, 69, 21, 61, 28, 74, 2, 68], [34, 46, 8, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52, 4, 75]]
13.75s;631;[[6, 33, 73, 62, 22, 64, 42, 41, 43, 1, 63, 23, 56, 24, 49, 16, 51], [12, 72, 10, 31, 39, 9, 25, 55, 18, 50, 32, 44, 3, 40, 17], [26, 58, 38, 65, 11, 66, 59, 14, 53, 35, 7, 67], [30, 48, 47, 36, 37, 20, 70, 60, 71, 69, 21, 61, 28, 74, 2, 68], [34, 46, 8, 19, 54, 13, 57, 15, 5, 29, 45, 27, 52, 4, 75]]
