elapsed;fitness;solution
8.09s;747;[[1, 18, 30, 20, 42, 40], [2, 9, 16, 13, 46, 26, 22], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 17, 49, 15, 19, 32, 34, 38, 48], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.34s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 46, 13, 17, 22, 26], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.34s;747;[[2, 16, 9, 46, 13, 26, 22], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [6, 25, 41], [23, 12, 50, 17, 49, 15, 19, 34, 32, 38, 48], [35, 33, 43, 7, 51, 47], [36, 1, 18, 30, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
7.26s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 13, 46, 17, 22, 26], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.27s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 9, 16, 46, 13, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.28s;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 13, 46, 17, 22, 26], [33, 35, 43, 7, 37, 47], [36, 6, 25, 41], [44, 10, 29, 27, 8, 5, 51]]
7.29s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 16, 9, 13, 46, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.27s;747;[[1, 18, 30, 20, 42, 40], [2, 16, 9, 46, 13, 26, 22], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 17, 49, 15, 19, 34, 32, 38, 48], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.22s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 16, 9, 13, 46, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 32, 34, 38], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.30s;747;[[2, 48, 38, 32, 34, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 13, 46, 22, 50, 12, 23], [25, 6, 41], [35, 33, 43, 7, 51, 47], [36, 1, 18, 30, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
7.26s;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 46, 13, 17, 22, 26], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.26s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 49, 15, 19, 34, 32], [25, 6, 36, 41], [33, 35, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
7.31s;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 46, 13, 49, 15, 19, 34, 32], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.30s;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 13, 46, 17, 22, 26], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.30s;747;[[1, 30, 18, 20, 42, 40], [2, 48, 16, 9, 46, 13, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.30s;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 46, 13, 22, 50, 12, 23], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.30s;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 26, 17, 22], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.27s;747;[[2, 48, 38, 34, 32, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [6, 25, 41], [16, 9, 46, 13, 22, 50, 12, 23], [35, 33, 43, 7, 51, 47], [36, 1, 30, 18, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
7.27s;747;[[1, 18, 30, 20, 42, 40], [2, 9, 16, 13, 46, 26, 22], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 17, 49, 15, 19, 34, 32, 38, 48], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
7.20s;748;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 16, 9, 32, 34, 19, 15, 49, 17], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 22, 26, 13, 46], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]

avg_time;avg_ans;best;worst
7.32s;747.10;747;748
