elapsed;fitness;solution
4.15s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.67s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.68s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.62s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.64s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.72s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.65s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.65s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.62s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.56s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.62s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.62s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.63s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.58s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.59s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.58s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.63s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.59s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.58s;503;[[18, 15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]
3.60s;503;[[15, 16, 13, 7, 17, 9, 14, 8, 12, 11, 10, 23, 18], [19, 6, 1, 24, 25, 29, 27, 28, 26], [20, 3, 4, 5, 2, 22], [21]]

avg_time;avg_ans;best;worst
3.65s;503.00;503;503
